,nodeName,altName,nodeAttr[nodesPresent, ]
1,ABCD2,ABCD2,0.357323583845808
2,AKT3,AKT3,0.663742993299351
3,ANXA9,ANXA9,-0.45321034284415
4,ARL5B,ARL5B,0.570864026855654
5,B4GALT2,B4GALT2,0.836185337842571
6,BANK1,BANK1,-0.940172005421379
7,BAP1,BAP1,0.712420259607245
8,BNIP3L,BNIP3L,0.779922095011628
9,C16orf92,C16orf92,0.542951361981624
10,C2orf78,C2orf78,0.457616739847571
11,C2orf82,C2orf82,0.743206493231722
12,C3orf49,C3orf49,0.660876586113567
13,CACNA1I,CACNA1I,0.77624351591974
14,CALHM2,CALHM2,0.856356204266315
15,CCDC24,CCDC24,0.58502599049086
16,CCDC62,CCDC62,0.575781903745965
17,CREB3L1,CREB3L1,0.857503298807893
18,CSMD1,CSMD1,0.84785008259171
19,CYP17A1,CYP17A1,0.653883407595097
20,DAAM1,DAAM1,0.354023211157051
21,DDB2,DDB2,0.682940321735759
22,DEPDC1B,DEPDC1B,0.639095748777182
23,DGKZ,DGKZ,0.870169778247916
24,DOC2A,DOC2A,0.946085225106027
25,EFTUD1,EFTUD1,0.0305275691126497
26,EMX1,EMX1,0.937974806824575
27,FAM109B,FAM109B,0.822502740381622
28,GOLPH3L,GOLPH3L,-0.6555403175642
29,GRIN2A,GRIN2A,0.934527334625238
30,HCN1,HCN1,0.704579747958069
31,HSPD1,HSPD1,-0.719355599327555
32,HSPE1,HSPE1,-0.65783237686728
33,INO80E,INO80E,0.832102034049113
34,IPO13,IPO13,-0.602372354977862
35,JKAMP,JKAMP,-0.864095273886513
36,LHFPL3,LHFPL3,-0.398061629079921
37,LSM1,LSM1,0.313408935779731
38,MEF2C,MEF2C,0.90935728914665
39,MKL1,MKL1,0.620174640087904
40,MMP16,MMP16,0.650637655302362
41,MPL,MPL,0.822098560294539
42,MSRA,MSRA,-0.720246279978886
43,NDFIP2,NDFIP2,0.793644482524069
44,NMUR2,NMUR2,0.767111052376993
45,NRGN,NRGN,0.56612261964971
46,OGFOD2,OGFOD2,-0.708138162609561
47,OSBPL3,OSBPL3,0.865663262832196
48,OTOL1,OTOL1,0.732775864765747
49,PACSIN3,PACSIN3,0.885811037161627
50,PAK6,PAK6,0.684653556365324
51,PHF7,PHF7,0.732756790954698
52,PITPNM2,PITPNM2,0.831680788490141
53,PPM1M,PPM1M,0.741508338797281
54,PPP2R3A,PPP2R3A,0.637762023092619
55,PSMD6,PSMD6,-0.668763158532076
56,PTK2B,PTK2B,-0.928310038703145
57,PTPRK,PTPRK,0.915549868229015
58,R3HDM2,R3HDM2,0.813850512854691
59,RABGAP1L,RABGAP1L,0.599403194977155
60,RILPL2,RILPL2,0.95326870830253
61,RPS19BP1,RPS19BP1,0.450520233316162
62,RTN1,RTN1,0.412936207955049
63,SATB2,SATB2,0.95878091544853
64,SBNO1,SBNO1,0.564675728298509
65,SDCCAG8,SDCCAG8,0.647168959063642
66,SEPT3,SEPT3,0.80425815410962
67,SETD8,SETD8,0.874816504137273
68,SLC25A17,SLC25A17,-0.570381827160905
69,SLC6A9,SLC6A9,-0.702390079494175
70,SNX8,SNX8,0.525431681529433
71,SRR,SRR,0.480116447068255
72,STAMBP,STAMBP,-0.343628116167785
73,STAT6,STAT6,0.645225540842007
74,TAC3,TAC3,0.897642709727665
75,TBC1D2,TBC1D2,-0.814786791125316
76,TNKS,TNKS,-0.825733054588368
77,TNNC1,TNNC1,-0.448154368700668
78,TRIM8,TRIM8,-0.530406148515777
79,TYW5,TYW5,0.52587655360743
80,VPS37B,VPS37B,0.775520847910355
81,ZEB2,ZEB2,0.595936434903525
82,ZNF23,ZNF23,0.436254109390715
