,fromNode,toNode,weight,direction,fromAltName,toAltName,p_value
1,ABCB9,ARTN,0.753703357953025,undirected,ABCB9,ARTN,0.000000000000000555
2,ABCB9,ATP2A2,0.703441532821777,undirected,ABCB9,ATP2A2,0.000000000000000555
3,ABCB9,CHRNA3,0.818465160316382,undirected,ABCB9,CHRNA3,0.000000000000000555
4,ABCB9,CNTN4,0.837122150868202,undirected,ABCB9,CNTN4,0.000000000000000555
5,ABCB9,EMB,0.77380540506065,undirected,ABCB9,EMB,0.000000000000000555
6,ABCB9,INA,0.730900710614968,undirected,ABCB9,INA,0.000000000000000555
7,ABCB9,KIAA1324L,0.8283634056477,undirected,ABCB9,KIAA1324L,0.000000000000000555
8,ABCB9,L3MBTL2,0.725818277653933,undirected,ABCB9,L3MBTL2,0.000000000000000555
9,ABCB9,MEI1,0.763920851391693,undirected,ABCB9,MEI1,0.000000000000000555
10,ABCB9,NDRG4,0.77023189046437,undirected,ABCB9,NDRG4,0.000000000000000555
11,ABCB9,NISCH,0.859456643370405,undirected,ABCB9,NISCH,0.000000000000000555
12,ABCB9,PLA2G15,0.806462126898424,undirected,ABCB9,PLA2G15,0.000000000000000555
13,ABCB9,PPTC7,0.713786142408218,undirected,ABCB9,PPTC7,0.000000000000000555
14,ABCB9,REEP2,0.926238775203252,undirected,ABCB9,REEP2,0.000000000000000555
15,ABCB9,SLC5A10,0.801068025830463,undirected,ABCB9,SLC5A10,0.000000000000000555
16,ABCB9,TARS2,0.769244766109604,undirected,ABCB9,TARS2,0.000000000000000555
17,ABCB9,TKT,0.855979425614553,undirected,ABCB9,TKT,0.000000000000000555
18,ABCB9,TMX2,0.70576972690229,undirected,ABCB9,TMX2,0.000000000000000555
19,ADAMTSL3,ARL3,0.709393480709408,undirected,ADAMTSL3,ARL3,0.000000000941
20,ADAMTSL3,PPTC7,0.72406639829725,undirected,ADAMTSL3,PPTC7,0.000000000941
21,ADAMTSL3,PRKCD,0.784207382688581,undirected,ADAMTSL3,PRKCD,0.000000000941
22,ADAMTSL3,ST3GAL3,0.713642408965813,undirected,ADAMTSL3,ST3GAL3,0.000000000941
23,ADAMTSL3,TCF4,0.759903710840999,undirected,ADAMTSL3,TCF4,0.000000000941
24,ADAMTSL3,TKT,0.748998228504099,undirected,ADAMTSL3,TKT,0.000000000941
25,APOPT1,C14orf2,0.792102130405739,undirected,APOPT1,C14orf2,0.0000000000000344
26,APOPT1,C14orf2,0.792102130405739,undirected,APOPT1,C14orf2,0.0000000185
27,APOPT1,MOB4,0.837310235126205,undirected,APOPT1,MOB4,0.0000000000000344
28,APOPT1,MOB4,0.837310235126205,undirected,APOPT1,MOB4,0.0000000185
29,APOPT1,THOC7,0.917439157929408,undirected,APOPT1,THOC7,0.0000000000000344
30,APOPT1,THOC7,0.917439157929408,undirected,APOPT1,THOC7,0.0000000185
31,APOPT1,USMG5,0.928556643141131,undirected,APOPT1,USMG5,0.0000000000000344
32,APOPT1,USMG5,0.928556643141131,undirected,APOPT1,USMG5,0.0000000185
33,ARL3,C14orf2,0.751498230578772,undirected,ARL3,C14orf2,0.00000000000000000709
34,ARL3,DNAJC19,0.873046737150827,undirected,ARL3,DNAJC19,0.00000000000000000709
35,ARL3,NDUFA6,0.714939277214174,undirected,ARL3,NDUFA6,0.00000000000000000709
36,ARL3,SPCS1,0.73258574181751,undirected,ARL3,SPCS1,0.00000000000000000709
37,ARL3,TMX2,0.70946731386122,undirected,ARL3,TMX2,0.00000000000000000709
38,ARTN,CALB2,0.872926068568768,undirected,ARTN,CALB2,0.0000000000139
39,ARTN,CHRNA3,0.920533771100472,undirected,ARTN,CHRNA3,0.0000000000139
40,ARTN,CHRNA5,0.955749621482502,undirected,ARTN,CHRNA5,0.0000000000139
41,ARTN,CPEB1,0.761877419143907,undirected,ARTN,CPEB1,0.0000000000139
42,ARTN,DARS2,0.738985757778672,undirected,ARTN,DARS2,0.0000000000139
43,ARTN,EMB,0.882527245035456,undirected,ARTN,EMB,0.0000000000139
44,ARTN,GPM6A,0.752760426254663,undirected,ARTN,GPM6A,0.0000000000139
45,ARTN,HOMER2,0.724775322466093,undirected,ARTN,HOMER2,0.0000000000139
46,ARTN,INA,0.736920537852307,undirected,ARTN,INA,0.0000000000139
47,ARTN,INPP4B,0.813193003080515,undirected,ARTN,INPP4B,0.0000000000139
48,ARTN,KIAA1324L,0.826613756815979,undirected,ARTN,KIAA1324L,0.0000000000139
49,ARTN,MEI1,0.854014249714144,undirected,ARTN,MEI1,0.0000000000139
50,ARTN,MYO15A,0.795906485572217,undirected,ARTN,MYO15A,0.0000000000139
51,ARTN,NDRG4,0.859250373910291,undirected,ARTN,NDRG4,0.0000000000139
52,ARTN,NISCH,0.866074231237252,undirected,ARTN,NISCH,0.0000000000139
53,ARTN,NMB,0.765089746612761,undirected,ARTN,NMB,0.0000000000139
54,ARTN,PLA2G15,0.83039288348657,undirected,ARTN,PLA2G15,0.0000000000139
55,ARTN,REEP2,0.850304623085012,undirected,ARTN,REEP2,0.0000000000139
56,ARTN,SLC5A10,0.772153295921468,undirected,ARTN,SLC5A10,0.0000000000139
57,ARTN,SLC6A11,0.796208982238173,undirected,ARTN,SLC6A11,0.0000000000139
58,ARTN,TARS2,0.860994299671442,undirected,ARTN,TARS2,0.0000000000139
59,ARTN,TKT,0.707773289060459,undirected,ARTN,TKT,0.0000000000139
60,ATP2A2,CACNA1C,0.766869229143345,undirected,ATP2A2,CACNA1C,0.0000000000000268
61,ATP2A2,CNTN4,0.80583012765451,undirected,ATP2A2,CNTN4,0.0000000000000268
62,ATP2A2,EMB,0.766880717245002,undirected,ATP2A2,EMB,0.0000000000000268
63,ATP2A2,GPM6A,0.716964419946711,undirected,ATP2A2,GPM6A,0.0000000000000268
64,ATP2A2,HSPA9,0.706294094982287,undirected,ATP2A2,HSPA9,0.0000000000000268
65,ATP2A2,INA,0.712650474464923,undirected,ATP2A2,INA,0.0000000000000268
66,ATP2A2,KIAA1324L,0.817075799810573,undirected,ATP2A2,KIAA1324L,0.0000000000000268
67,ATP2A2,KIF21A,0.719420001102523,undirected,ATP2A2,KIF21A,0.0000000000000268
68,ATP2A2,L3MBTL2,0.796090930795121,undirected,ATP2A2,L3MBTL2,0.0000000000000268
69,ATP2A2,MEI1,0.769187948967635,undirected,ATP2A2,MEI1,0.0000000000000268
70,ATP2A2,NDRG4,0.814191169179343,undirected,ATP2A2,NDRG4,0.0000000000000268
71,ATP2A2,NLGN4X,0.819233734996906,undirected,ATP2A2,NLGN4X,0.0000000000000268
72,ATP2A2,PLA2G15,0.761279312521256,undirected,ATP2A2,PLA2G15,0.0000000000000268
73,ATP2A2,PLEKHO1,0.811445550133483,undirected,ATP2A2,PLEKHO1,0.0000000000000268
74,ATP2A2,PPTC7,0.933947114206335,undirected,ATP2A2,PPTC7,0.0000000000000268
75,ATP2A2,PRKCD,0.832441231373425,undirected,ATP2A2,PRKCD,0.0000000000000268
76,ATP2A2,REEP2,0.763514675548245,undirected,ATP2A2,REEP2,0.0000000000000268
77,ATP2A2,SLC45A1,0.863017845015952,undirected,ATP2A2,SLC45A1,0.0000000000000268
78,ATP2A2,SLC5A10,0.892146086554819,undirected,ATP2A2,SLC5A10,0.0000000000000268
79,ATP2A2,SLC6A11,0.752795638711272,undirected,ATP2A2,SLC6A11,0.0000000000000268
80,ATP2A2,ST3GAL3,0.872102318419533,undirected,ATP2A2,ST3GAL3,0.0000000000000268
81,ATP2A2,TARS2,0.88914067743132,undirected,ATP2A2,TARS2,0.0000000000000268
82,ATP2A2,TCF4,0.876613032283817,undirected,ATP2A2,TCF4,0.0000000000000268
83,ATP2A2,TKT,0.841491472650665,undirected,ATP2A2,TKT,0.0000000000000268
84,ATP2A2,TMX2,0.704887711273143,undirected,ATP2A2,TMX2,0.0000000000000268
85,C10orf32,CNTN4,0.752041826704502,undirected,C10orf32,CNTN4,0.00000000000000000709
86,C10orf32,CNTN4,0.752041826704502,undirected,C10orf32,CNTN4,0.00000000000377
87,C10orf32,L3MBTL2,0.767490772559282,undirected,C10orf32,L3MBTL2,0.00000000000000000709
88,C10orf32,L3MBTL2,0.767490772559282,undirected,C10orf32,L3MBTL2,0.00000000000377
89,C10orf32,NISCH,0.714687185304132,undirected,C10orf32,NISCH,0.00000000000000000709
90,C10orf32,NISCH,0.714687185304132,undirected,C10orf32,NISCH,0.00000000000377
91,C10orf32,SLC45A1,0.755982268674179,undirected,C10orf32,SLC45A1,0.00000000000000000709
92,C10orf32,SLC45A1,0.755982268674179,undirected,C10orf32,SLC45A1,0.00000000000377
93,C10orf32,ZDHHC5,0.762216229619535,undirected,C10orf32,ZDHHC5,0.00000000000000000709
94,C10orf32,ZDHHC5,0.762216229619535,undirected,C10orf32,ZDHHC5,0.00000000000377
95,C14orf2,DNAJC19,0.827067200885843,undirected,C14orf2,DNAJC19,0.0000000000000344
96,C14orf2,DNAJC19,0.827067200885843,undirected,C14orf2,DNAJC19,0.0000000185
97,C14orf2,THOC7,0.822823247436063,undirected,C14orf2,THOC7,0.0000000000000344
98,C14orf2,THOC7,0.822823247436063,undirected,C14orf2,THOC7,0.0000000185
99,C14orf2,USMG5,0.850640043400709,undirected,C14orf2,USMG5,0.0000000000000344
100,C14orf2,USMG5,0.850640043400709,undirected,C14orf2,USMG5,0.0000000185
101,C1orf54,NDUFA6,0.775171791504224,undirected,C1orf54,NDUFA6,0.00000000065
102,C1orf54,RBX1,0.79404803999911,undirected,C1orf54,RBX1,0.00000000065
103,C1orf54,XPNPEP3,0.815446303222806,undirected,C1orf54,XPNPEP3,0.00000000065
104,CACNA1C,CKAP5,0.704565004888066,undirected,CACNA1C,CKAP5,0.0000000000000000000563
105,CACNA1C,CKAP5,0.704565004888066,undirected,CACNA1C,CKAP5,0.00000000228
106,CACNA1C,CNNM2,0.765061678592628,undirected,CACNA1C,CNNM2,0.0000000000000000000563
107,CACNA1C,CNNM2,0.765061678592628,undirected,CACNA1C,CNNM2,0.00000000228
108,CACNA1C,L3MBTL2,0.849236456701375,undirected,CACNA1C,L3MBTL2,0.0000000000000000000563
109,CACNA1C,L3MBTL2,0.849236456701375,undirected,CACNA1C,L3MBTL2,0.00000000228
110,CACNA1C,PPTC7,0.770436050731009,undirected,CACNA1C,PPTC7,0.0000000000000000000563
111,CACNA1C,PPTC7,0.770436050731009,undirected,CACNA1C,PPTC7,0.00000000228
112,CACNA1C,SLC45A1,0.710737375684375,undirected,CACNA1C,SLC45A1,0.0000000000000000000563
113,CACNA1C,SLC45A1,0.710737375684375,undirected,CACNA1C,SLC45A1,0.00000000228
114,CACNA1C,ZDHHC5,0.731402300289239,undirected,CACNA1C,ZDHHC5,0.0000000000000000000563
115,CACNA1C,ZDHHC5,0.731402300289239,undirected,CACNA1C,ZDHHC5,0.00000000228
116,CALB2,CHRNA3,0.923824607176516,undirected,CALB2,CHRNA3,0.0000000422
117,CALB2,CHRNA5,0.901124878746552,undirected,CALB2,CHRNA5,0.0000000422
118,CALB2,CNTN4,0.841248729873032,undirected,CALB2,CNTN4,0.0000000422
119,CALB2,CPEB1,0.853463264919662,undirected,CALB2,CPEB1,0.0000000422
120,CALB2,EMB,0.935856191746503,undirected,CALB2,EMB,0.0000000422
