,fromNode,toNode,weight,direction,fromAltName,toAltName
5986,BNIP3L,ZNF281,0.672368290101751,undirected,BNIP3L,ZNF281
5987,BNIP3L,ZNF804A,0.509450433285189,undirected,BNIP3L,ZNF804A
5988,BNIP3L,ZSCAN2,0.559187594212518,undirected,BNIP3L,ZSCAN2
5989,BNIPL,BOLL,0.907716552724514,undirected,BNIPL,BOLL
5990,BNIPL,BTBD18,0.82374997969428,undirected,BNIPL,BTBD18
5991,BNIPL,C10orf32,0.735627596269542,undirected,BNIPL,C10orf32
5992,BNIPL,C1orf54,0.78328773446973,undirected,BNIPL,C1orf54
5993,BNIPL,C1orf56,0.954872417826129,undirected,BNIPL,C1orf56
5994,BNIPL,C2orf78,0.852817281419719,undirected,BNIPL,C2orf78
5995,BNIPL,C2orf82,0.658973123462613,undirected,BNIPL,C2orf82
5996,BNIPL,CA14,0.930090852219253,undirected,BNIPL,CA14
5997,BNIPL,CA8,0.865468654427816,undirected,BNIPL,CA8
5998,BNIPL,CACNA1I,-0.55237755555242,undirected,BNIPL,CACNA1I
5999,BNIPL,CALHM2,0.791613958939472,undirected,BNIPL,CALHM2
6000,BNIPL,CALHM3,-0.667810114616535,undirected,BNIPL,CALHM3
6001,BNIPL,CDC23,0.705850733667139,undirected,BNIPL,CDC23
6002,BNIPL,CDC42SE1,0.903756593449597,undirected,BNIPL,CDC42SE1
6003,BNIPL,CDK2AP1,0.586096054887089,undirected,BNIPL,CDK2AP1
6004,BNIPL,CENPM,0.509823563361893,undirected,BNIPL,CENPM
6005,BNIPL,CENPT,0.68138606634548,undirected,BNIPL,CENPT
6006,BNIPL,CEP170,-0.750020348636199,undirected,BNIPL,CEP170
6007,BNIPL,CERS2,0.785026139982958,undirected,BNIPL,CERS2
6008,BNIPL,CHRNA3,0.89689444749437,undirected,BNIPL,CHRNA3
6009,BNIPL,CHST4,0.835212702842428,undirected,BNIPL,CHST4
6010,BNIPL,CLP1,-0.536520081822237,undirected,BNIPL,CLP1
6011,BNIPL,CPEB1,0.71786153783399,undirected,BNIPL,CPEB1
6012,BNIPL,CTRL,0.584073256642531,undirected,BNIPL,CTRL
6013,BNIPL,CYP17A1,0.55809446447066,undirected,BNIPL,CYP17A1
6014,BNIPL,DDX28,-0.541184549644286,undirected,BNIPL,DDX28
6015,BNIPL,DMTF1,0.596185727168188,undirected,BNIPL,DMTF1
6016,BNIPL,DNAH1,0.657617908486464,undirected,BNIPL,DNAH1
6017,BNIPL,DNAJC19,0.681296260946587,undirected,BNIPL,DNAJC19
6018,BNIPL,DPEP3,0.743951072624484,undirected,BNIPL,DPEP3
6019,BNIPL,DRG2,0.728565956102242,undirected,BNIPL,DRG2
6020,BNIPL,ECM1,0.51071865649194,undirected,BNIPL,ECM1
6021,BNIPL,EDC4,-0.525587625516754,undirected,BNIPL,EDC4
6022,BNIPL,EFTUD1,-0.61439566364184,undirected,BNIPL,EFTUD1
6023,BNIPL,ELOVL1,0.59992957773193,undirected,BNIPL,ELOVL1
6024,BNIPL,ELOVL7,0.56118054975342,undirected,BNIPL,ELOVL7
6025,BNIPL,EMB,0.546141394192737,undirected,BNIPL,EMB
6026,BNIPL,EPHX2,0.889546069468907,undirected,BNIPL,EPHX2
6027,BNIPL,ESRP2,0.653815175393172,undirected,BNIPL,ESRP2
6028,BNIPL,F2,0.810496780436362,undirected,BNIPL,F2
6029,BNIPL,FAM154B,0.65975215387635,undirected,BNIPL,FAM154B
6030,BNIPL,FAM53C,0.736897187128158,undirected,BNIPL,FAM53C
6031,BNIPL,FAM63A,0.674572907202076,undirected,BNIPL,FAM63A
6032,BNIPL,FGFR1,0.678471658211095,undirected,BNIPL,FGFR1
6033,BNIPL,FHIT,0.613311882311594,undirected,BNIPL,FHIT
6034,BNIPL,FSD2,0.828751274841607,undirected,BNIPL,FSD2
6035,BNIPL,FSHB,0.81294732969494,undirected,BNIPL,FSHB
6036,BNIPL,GDPD3,0.753857738456015,undirected,BNIPL,GDPD3
6037,BNIPL,GIT2,0.73420156904303,undirected,BNIPL,GIT2
6038,BNIPL,GLT8D1,0.762184002180246,undirected,BNIPL,GLT8D1
6039,BNIPL,GMIP,-0.536026727792373,undirected,BNIPL,GMIP
6040,BNIPL,GOLPH3L,0.534063351979569,undirected,BNIPL,GOLPH3L
6041,BNIPL,GPR135,0.54198014192086,undirected,BNIPL,GPR135
6042,BNIPL,HARBI1,-0.559460988779888,undirected,BNIPL,HARBI1
6043,BNIPL,HVCN1,0.717986694556612,undirected,BNIPL,HVCN1
6044,BNIPL,HYDIN,0.670258713207725,undirected,BNIPL,HYDIN
6045,BNIPL,IL20RB,0.720734618626625,undirected,BNIPL,IL20RB
6046,BNIPL,IMMP2L,0.863384274816517,undirected,BNIPL,IMMP2L
6047,BNIPL,INHBC,0.745176769160305,undirected,BNIPL,INHBC
6048,BNIPL,IREB2,-0.621609884871382,undirected,BNIPL,IREB2
6049,BNIPL,ITIH1,0.715781155961498,undirected,BNIPL,ITIH1
6050,BNIPL,JKAMP,0.622041636733174,undirected,BNIPL,JKAMP
6051,BNIPL,KCNJ13,0.907559934469952,undirected,BNIPL,KCNJ13
6052,BNIPL,KCTD13,-0.78309283057825,undirected,BNIPL,KCTD13
6053,BNIPL,KDM3B,0.518309356687994,undirected,BNIPL,KDM3B
6054,BNIPL,KIAA1324L,0.670748680969517,undirected,BNIPL,KIAA1324L
6055,BNIPL,L3MBTL2,0.572450567503995,undirected,BNIPL,L3MBTL2
6056,BNIPL,LCAT,0.889772026341252,undirected,BNIPL,LCAT
6057,BNIPL,MARS2,-0.672647217737084,undirected,BNIPL,MARS2
6058,BNIPL,MCHR1,0.760802024705325,undirected,BNIPL,MCHR1
6059,BNIPL,MED19,-0.801234358571485,undirected,BNIPL,MED19
6060,BNIPL,MED8,0.568422989635325,undirected,BNIPL,MED8
6061,BNIPL,MEI1,0.708922190730534,undirected,BNIPL,MEI1
6062,BNIPL,MFAP4,0.749693945966362,undirected,BNIPL,MFAP4
6063,BNIPL,MKL1,-0.55198994583374,undirected,BNIPL,MKL1
6064,BNIPL,MMP16,-0.747269089259398,undirected,BNIPL,MMP16
6065,BNIPL,MPHOSPH9,0.650554232304204,undirected,BNIPL,MPHOSPH9
6066,BNIPL,MPL,0.835512816537431,undirected,BNIPL,MPL
6067,BNIPL,MRPS14,0.793050353344832,undirected,BNIPL,MRPS14
6068,BNIPL,MYO1A,0.764691922583843,undirected,BNIPL,MYO1A
6069,BNIPL,NAGA,0.788608859661298,undirected,BNIPL,NAGA
6070,BNIPL,NEK1,0.700344936647993,undirected,BNIPL,NEK1
6071,BNIPL,NFATC3,0.527862970181127,undirected,BNIPL,NFATC3
6072,BNIPL,NMB,0.597335789445281,undirected,BNIPL,NMB
6073,BNIPL,NME5,0.568179526036977,undirected,BNIPL,NME5
6074,BNIPL,NR1H3,0.666441259327806,undirected,BNIPL,NR1H3
6075,BNIPL,NRN1L,0.875133675245984,undirected,BNIPL,NRN1L
6076,BNIPL,NXPH4,0.661881984159182,undirected,BNIPL,NXPH4
6077,BNIPL,OGFOD2,0.8172905741452,undirected,BNIPL,OGFOD2
6078,BNIPL,OVOL1,0.860437398723721,undirected,BNIPL,OVOL1
6079,BNIPL,PBRM1,-0.628213708934059,undirected,BNIPL,PBRM1
6080,BNIPL,PCCB,0.500036280142248,undirected,BNIPL,PCCB
6081,BNIPL,PCGF6,0.823625967750348,undirected,BNIPL,PCGF6
6082,BNIPL,PDCD11,-0.517896326086763,undirected,BNIPL,PDCD11
6083,BNIPL,PGM3,0.747884659606386,undirected,BNIPL,PGM3
6084,BNIPL,PLCL2,-0.63233246319197,undirected,BNIPL,PLCL2
6085,BNIPL,PPP1R3B,0.613178818264141,undirected,BNIPL,PPP1R3B
6086,BNIPL,PPP2R3A,-0.575366265369083,undirected,BNIPL,PPP2R3A
6087,BNIPL,PPTC7,-0.7103578559833,undirected,BNIPL,PPTC7
6088,BNIPL,PRKD1,0.660115858871,undirected,BNIPL,PRKD1
6089,BNIPL,PRMT1,-0.613548416740214,undirected,BNIPL,PRMT1
6090,BNIPL,PRMT7,0.560809406321526,undirected,BNIPL,PRMT7
6091,BNIPL,PRPF3,0.598730877688393,undirected,BNIPL,PRPF3
6092,BNIPL,PSMB10,0.674518996414148,undirected,BNIPL,PSMB10
6093,BNIPL,PTN,0.764935964065435,undirected,BNIPL,PTN
6094,BNIPL,R3HDM2,-0.660438189013061,undirected,BNIPL,R3HDM2
6095,BNIPL,RABGAP1L,-0.550678400468693,undirected,BNIPL,RABGAP1L
6096,BNIPL,RDH16,0.762050691667553,undirected,BNIPL,RDH16
6097,BNIPL,RERE,-0.56714792363764,undirected,BNIPL,RERE
6098,BNIPL,RFT1,0.743795661847176,undirected,BNIPL,RFT1
6099,BNIPL,RFTN2,0.809122054169733,undirected,BNIPL,RFTN2
6100,BNIPL,RILPL2,0.570975873670431,undirected,BNIPL,RILPL2
6101,BNIPL,RPS19BP1,0.502808312601289,undirected,BNIPL,RPS19BP1
6102,BNIPL,RTN1,-0.602934250162377,undirected,BNIPL,RTN1
6103,BNIPL,SBNO1,-0.601678492101186,undirected,BNIPL,SBNO1
6104,BNIPL,SDCCAG8,-0.604120443823347,undirected,BNIPL,SDCCAG8
6105,BNIPL,SEC11A,0.769833563041761,undirected,BNIPL,SEC11A
6106,BNIPL,SEMA6D,0.7018859423504,undirected,BNIPL,SEMA6D
6107,BNIPL,SEPT3,-0.836872926316793,undirected,BNIPL,SEPT3
6108,BNIPL,SERPING1,0.855201045195889,undirected,BNIPL,SERPING1
6109,BNIPL,SETD6,0.829725944506746,undirected,BNIPL,SETD6
6110,BNIPL,SHMT2,0.629797357017487,undirected,BNIPL,SHMT2
6111,BNIPL,SIPA1,0.662600642235055,undirected,BNIPL,SIPA1
6112,BNIPL,SLC12A4,0.929620277649343,undirected,BNIPL,SLC12A4
6113,BNIPL,SLC39A8,0.697649939943931,undirected,BNIPL,SLC39A8
6114,BNIPL,SLC45A1,-0.686466593005393,undirected,BNIPL,SLC45A1
6115,BNIPL,SLC6A9,0.583768366813641,undirected,BNIPL,SLC6A9
6116,BNIPL,SMPD3,-0.680963926654235,undirected,BNIPL,SMPD3
6117,BNIPL,SPCS1,0.677725307977782,undirected,BNIPL,SPCS1
6118,BNIPL,SREBF2,-0.661149096107052,undirected,BNIPL,SREBF2
6119,BNIPL,STAB1,0.796423870611169,undirected,BNIPL,STAB1
6120,BNIPL,STAC3,0.870683326848619,undirected,BNIPL,STAC3
6121,BNIPL,STAMBP,0.690459213336561,undirected,BNIPL,STAMBP
6122,BNIPL,STAT6,0.780448009876717,undirected,BNIPL,STAT6
6123,BNIPL,TAF5,-0.579776190167646,undirected,BNIPL,TAF5
6124,BNIPL,TARS2,0.804838439173947,undirected,BNIPL,TARS2
6125,BNIPL,TBC1D2,0.801035529399571,undirected,BNIPL,TBC1D2
6126,BNIPL,TCF20,-0.639689545078831,undirected,BNIPL,TCF20
6127,BNIPL,TCHP,0.820415875873051,undirected,BNIPL,TCHP
6128,BNIPL,TCTN1,0.836429235879287,undirected,BNIPL,TCTN1
6129,BNIPL,TDRD9,0.514677500229242,undirected,BNIPL,TDRD9
6130,BNIPL,TEF,0.806922238384923,undirected,BNIPL,TEF
6131,BNIPL,TKT,-0.851427219311961,undirected,BNIPL,TKT
6132,BNIPL,TMEM161B,0.599287282197742,undirected,BNIPL,TMEM161B
6133,BNIPL,TMEM180,-0.785593748076176,undirected,BNIPL,TMEM180
6134,BNIPL,TMEM194A,0.581660549393433,undirected,BNIPL,TMEM194A
6135,BNIPL,TMX2,0.837132639032071,undirected,BNIPL,TMX2
6136,BNIPL,TNFRSF13C,0.871957000318004,undirected,BNIPL,TNFRSF13C
6137,BNIPL,TOB2,0.745057993859116,undirected,BNIPL,TOB2
6138,BNIPL,TRIM8,0.87232633989364,undirected,BNIPL,TRIM8
6139,BNIPL,TRPV4,0.8777291487349,undirected,BNIPL,TRPV4
6140,BNIPL,TSNAXIP1,0.604013385620962,undirected,BNIPL,TSNAXIP1
6141,BNIPL,TYW5,0.604775164264774,undirected,BNIPL,TYW5
6142,BNIPL,VPS45,0.667042106963655,undirected,BNIPL,VPS45
6143,BNIPL,WBP2NL,0.806530866073438,undirected,BNIPL,WBP2NL
6144,BNIPL,WDR73,0.699995566207544,undirected,BNIPL,WDR73
6145,BNIPL,WDR82,-0.727314167133057,undirected,BNIPL,WDR82
6146,BNIPL,WHAMM,0.800787932339281,undirected,BNIPL,WHAMM
6147,BNIPL,WHSC1L1,-0.753914761730397,undirected,BNIPL,WHSC1L1
6148,BNIPL,XRCC3,0.588042661106752,undirected,BNIPL,XRCC3
6149,BNIPL,ZFYVE21,0.531043121484485,undirected,BNIPL,ZFYVE21
6150,BNIPL,ZNF281,-0.723603809489825,undirected,BNIPL,ZNF281
6151,BNIPL,ZNF536,0.779130058000245,undirected,BNIPL,ZNF536
6152,BNIPL,ZNF823,0.624357959989206,undirected,BNIPL,ZNF823
6153,BNIPL,ZSCAN2,-0.585063549326601,undirected,BNIPL,ZSCAN2
6154,BOLL,BTBD18,0.812682218731469,undirected,BOLL,BTBD18
6155,BOLL,C10orf32,0.633462609650703,undirected,BOLL,C10orf32
6156,BOLL,C1orf54,0.734747326262947,undirected,BOLL,C1orf54
6157,BOLL,C1orf56,0.884278249476443,undirected,BOLL,C1orf56
6158,BOLL,C2orf78,0.931569517609313,undirected,BOLL,C2orf78
6159,BOLL,C2orf82,0.755820968951107,undirected,BOLL,C2orf82
6160,BOLL,C3orf49,0.56424953163454,undirected,BOLL,C3orf49
6161,BOLL,CA14,0.889583774324499,undirected,BOLL,CA14
6162,BOLL,CA8,0.960054030299871,undirected,BOLL,CA8
6163,BOLL,CACNA1I,-0.565715331319672,undirected,BOLL,CACNA1I
6164,BOLL,CALHM2,0.707469998364123,undirected,BOLL,CALHM2
6165,BOLL,CALHM3,-0.656899938148259,undirected,BOLL,CALHM3
6166,BOLL,CDC23,0.611567692931623,undirected,BOLL,CDC23
6167,BOLL,CDC42SE1,0.899768394006268,undirected,BOLL,CDC42SE1
6168,BOLL,CDK2AP1,0.501943262933168,undirected,BOLL,CDK2AP1
6169,BOLL,CENPT,0.672789152384956,undirected,BOLL,CENPT
6170,BOLL,CEP170,-0.610290708338272,undirected,BOLL,CEP170
6171,BOLL,CERS2,0.692085310559869,undirected,BOLL,CERS2
6172,BOLL,CHRNA3,0.966548194207693,undirected,BOLL,CHRNA3
6173,BOLL,CHST4,0.737806885816598,undirected,BOLL,CHST4
6174,BOLL,CLP1,-0.626704129951924,undirected,BOLL,CLP1
6175,BOLL,CPEB1,0.652067302382622,undirected,BOLL,CPEB1
6176,BOLL,CTRL,0.551137851900583,undirected,BOLL,CTRL
6177,BOLL,CYP17A1,0.558127629857297,undirected,BOLL,CYP17A1
6178,BOLL,DDX28,-0.603873392927153,undirected,BOLL,DDX28
6179,BOLL,DGKZ,0.516233101178746,undirected,BOLL,DGKZ
6180,BOLL,DMTF1,0.681052328280106,undirected,BOLL,DMTF1
6181,BOLL,DNAH1,0.607124392650226,undirected,BOLL,DNAH1
6182,BOLL,DNAJC19,0.582839968425885,undirected,BOLL,DNAJC19
6183,BOLL,DPEP3,0.733281944757912,undirected,BOLL,DPEP3
6184,BOLL,DRG2,0.56452129605112,undirected,BOLL,DRG2
6185,BOLL,EFTUD1,-0.613607661290017,undirected,BOLL,EFTUD1
6186,BOLL,ELOVL7,0.683259820347096,undirected,BOLL,ELOVL7
6187,BOLL,EMB,0.521537409169155,undirected,BOLL,EMB
6188,BOLL,EPHX2,0.88918337828585,undirected,BOLL,EPHX2
6189,BOLL,ESRP2,0.546706575977062,undirected,BOLL,ESRP2
6190,BOLL,F2,0.820071367024181,undirected,BOLL,F2
6191,BOLL,FAM154B,0.581262403182675,undirected,BOLL,FAM154B
6192,BOLL,FAM53C,0.617241218520457,undirected,BOLL,FAM53C
6193,BOLL,FAM63A,0.530519836693312,undirected,BOLL,FAM63A
6194,BOLL,FGFR1,0.593853423853685,undirected,BOLL,FGFR1
6195,BOLL,FHIT,0.559500450224318,undirected,BOLL,FHIT
6196,BOLL,FSD2,0.904900892264124,undirected,BOLL,FSD2
6197,BOLL,FSHB,0.812783171384294,undirected,BOLL,FSHB
6198,BOLL,GDPD3,0.745753329486416,undirected,BOLL,GDPD3
6199,BOLL,GIT2,0.73436330461997,undirected,BOLL,GIT2
6200,BOLL,GLT8D1,0.701966714775383,undirected,BOLL,GLT8D1
6201,BOLL,GMIP,-0.616308522434927,undirected,BOLL,GMIP
6202,BOLL,GPN3,-0.56740312481338,undirected,BOLL,GPN3
6203,BOLL,HVCN1,0.610643191311325,undirected,BOLL,HVCN1
6204,BOLL,HYDIN,0.596663178332724,undirected,BOLL,HYDIN
6205,BOLL,IL20RB,0.646711767334963,undirected,BOLL,IL20RB
6206,BOLL,IMMP2L,0.869141990244685,undirected,BOLL,IMMP2L
6207,BOLL,INHBC,0.742914342389892,undirected,BOLL,INHBC
6208,BOLL,ITIH1,0.801831750396532,undirected,BOLL,ITIH1
6209,BOLL,JKAMP,0.565301470119444,undirected,BOLL,JKAMP
6210,BOLL,KCNJ13,0.962347105975903,undirected,BOLL,KCNJ13
6211,BOLL,KCTD13,-0.718368212516008,undirected,BOLL,KCTD13
6212,BOLL,KIAA1324L,0.672969568808445,undirected,BOLL,KIAA1324L
6213,BOLL,KIF21A,-0.548483541384304,undirected,BOLL,KIF21A
6214,BOLL,L3MBTL2,0.589843784563886,undirected,BOLL,L3MBTL2
6215,BOLL,LCAT,0.969170989980087,undirected,BOLL,LCAT
6216,BOLL,LRRC48,0.556299721573448,undirected,BOLL,LRRC48
6217,BOLL,MARS2,-0.532752043971601,undirected,BOLL,MARS2
6218,BOLL,MCHR1,0.84360868670492,undirected,BOLL,MCHR1
6219,BOLL,MED19,-0.831895417403368,undirected,BOLL,MED19
6220,BOLL,MEI1,0.67005494367516,undirected,BOLL,MEI1
6221,BOLL,MFAP4,0.729815222776745,undirected,BOLL,MFAP4
6222,BOLL,MMP16,-0.55091556353872,undirected,BOLL,MMP16
6223,BOLL,MPHOSPH9,0.573779108394469,undirected,BOLL,MPHOSPH9
6224,BOLL,MPL,0.733696730749411,undirected,BOLL,MPL
6225,BOLL,MRPS14,0.725993643220496,undirected,BOLL,MRPS14
6226,BOLL,MYO1A,0.80988644047736,undirected,BOLL,MYO1A
6227,BOLL,NAGA,0.689029502234371,undirected,BOLL,NAGA
6228,BOLL,NDUFAF2,-0.58749254645843,undirected,BOLL,NDUFAF2
6229,BOLL,NEK1,0.667760612413906,undirected,BOLL,NEK1
6230,BOLL,NMB,0.554885336466741,undirected,BOLL,NMB
6231,BOLL,NR1H3,0.532663884842238,undirected,BOLL,NR1H3
6232,BOLL,NRN1L,0.899358398139192,undirected,BOLL,NRN1L
6233,BOLL,NXPH4,0.759313508905388,undirected,BOLL,NXPH4
6234,BOLL,OGFOD2,0.754685188213869,undirected,BOLL,OGFOD2
6235,BOLL,OVOL1,0.972426814651608,undirected,BOLL,OVOL1
6236,BOLL,PBRM1,-0.582796373947491,undirected,BOLL,PBRM1
6237,BOLL,PCGF6,0.808212077454667,undirected,BOLL,PCGF6
6238,BOLL,PGM3,0.74196793822788,undirected,BOLL,PGM3
6239,BOLL,PLCL2,-0.510918547811848,undirected,BOLL,PLCL2
6240,BOLL,PLEKHO1,-0.556518652852606,undirected,BOLL,PLEKHO1
6241,BOLL,PPP1R3B,0.570049964282551,undirected,BOLL,PPP1R3B
6242,BOLL,PPTC7,-0.556399673881381,undirected,BOLL,PPTC7
6243,BOLL,PRKD1,0.577143181984244,undirected,BOLL,PRKD1
6244,BOLL,PRMT1,-0.612627284438625,undirected,BOLL,PRMT1
6245,BOLL,PRPF3,0.592217161557926,undirected,BOLL,PRPF3
6246,BOLL,PSMB10,0.577323354430684,undirected,BOLL,PSMB10
6247,BOLL,PTN,0.673784164783677,undirected,BOLL,PTN
6248,BOLL,R3HDM2,-0.566924674452596,undirected,BOLL,R3HDM2
6249,BOLL,RDH16,0.857561390422564,undirected,BOLL,RDH16
6250,BOLL,RFT1,0.656582373210467,undirected,BOLL,RFT1
6251,BOLL,RFTN2,0.69771856635306,undirected,BOLL,RFTN2
6252,BOLL,SDCCAG8,-0.603639772568408,undirected,BOLL,SDCCAG8
6253,BOLL,SEC11A,0.637993009149581,undirected,BOLL,SEC11A
6254,BOLL,SEMA6D,0.8714273328609,undirected,BOLL,SEMA6D
6255,BOLL,SEPT3,-0.770147480579913,undirected,BOLL,SEPT3
6256,BOLL,SERPING1,0.734564298542247,undirected,BOLL,SERPING1
6257,BOLL,SETD6,0.7534310562899,undirected,BOLL,SETD6
6258,BOLL,SHMT2,0.515114843222446,undirected,BOLL,SHMT2
6259,BOLL,SIPA1,0.578368984001049,undirected,BOLL,SIPA1
6260,BOLL,SLC12A4,0.965058320990977,undirected,BOLL,SLC12A4
6261,BOLL,SLC39A8,0.641592239343837,undirected,BOLL,SLC39A8
6262,BOLL,SLC45A1,-0.539363639400948,undirected,BOLL,SLC45A1
6263,BOLL,SMPD3,-0.64553460394782,undirected,BOLL,SMPD3
6264,BOLL,SPCS1,0.594495361509328,undirected,BOLL,SPCS1
6265,BOLL,SREBF2,-0.72502024673238,undirected,BOLL,SREBF2
6266,BOLL,STAB1,0.789911186100204,undirected,BOLL,STAB1
6267,BOLL,STAC3,0.922014422695284,undirected,BOLL,STAC3
6268,BOLL,STAMBP,0.577831201133334,undirected,BOLL,STAMBP
6269,BOLL,STAT6,0.794030598834279,undirected,BOLL,STAT6
6270,BOLL,TAF5,-0.586412112822572,undirected,BOLL,TAF5
6271,BOLL,TARS2,0.735519436507878,undirected,BOLL,TARS2
6272,BOLL,TBC1D2,0.848539233282105,undirected,BOLL,TBC1D2
6273,BOLL,TBX6,0.539325601035741,undirected,BOLL,TBX6
6274,BOLL,TCF20,-0.560302124510848,undirected,BOLL,TCF20
6275,BOLL,TCHP,0.741525259340952,undirected,BOLL,TCHP
6276,BOLL,TCTN1,0.801389974721336,undirected,BOLL,TCTN1
6277,BOLL,TEF,0.797233774391648,undirected,BOLL,TEF
6278,BOLL,TKT,-0.768352835050194,undirected,BOLL,TKT
6279,BOLL,TMEM161B,0.593293284826048,undirected,BOLL,TMEM161B
6280,BOLL,TMEM180,-0.721949744430297,undirected,BOLL,TMEM180
6281,BOLL,TMX2,0.774874688479093,undirected,BOLL,TMX2
6282,BOLL,TNFRSF13C,0.822915258172514,undirected,BOLL,TNFRSF13C
6283,BOLL,TNKS,-0.533171872504486,undirected,BOLL,TNKS
6284,BOLL,TOB2,0.578557232940676,undirected,BOLL,TOB2
6285,BOLL,TRIM8,0.822313641349624,undirected,BOLL,TRIM8
6286,BOLL,TRPV4,0.963257527963452,undirected,BOLL,TRPV4
6287,BOLL,TSNAXIP1,0.582282595596814,undirected,BOLL,TSNAXIP1
6288,BOLL,TYW5,0.70028380628616,undirected,BOLL,TYW5
6289,BOLL,VPS45,0.645983609978575,undirected,BOLL,VPS45
6290,BOLL,WBP2NL,0.860961774888091,undirected,BOLL,WBP2NL
6291,BOLL,WDR73,0.708183672662531,undirected,BOLL,WDR73
6292,BOLL,WDR82,-0.590261620611137,undirected,BOLL,WDR82
6293,BOLL,WHAMM,0.70152628229157,undirected,BOLL,WHAMM
6294,BOLL,WHSC1L1,-0.688832914490138,undirected,BOLL,WHSC1L1
6295,BOLL,YPEL4,0.539052835925534,undirected,BOLL,YPEL4
6296,BOLL,ZNF281,-0.583426966358564,undirected,BOLL,ZNF281
6297,BOLL,ZNF536,0.747022771868929,undirected,BOLL,ZNF536
6298,BOLL,ZNF823,0.710959972755929,undirected,BOLL,ZNF823
6299,BRD8,C12orf65,0.802902144497019,undirected,BRD8,C12orf65
6300,BRD8,C12orf76,-0.931589552013529,undirected,BRD8,C12orf76
6301,BRD8,C14orf2,-0.53987224889048,undirected,BRD8,C14orf2
6302,BRD8,C16orf92,-0.612467743064529,undirected,BRD8,C16orf92
6303,BRD8,C3orf49,-0.594718012295339,undirected,BRD8,C3orf49
6304,BRD8,CACNA1I,-0.515024073544374,undirected,BRD8,CACNA1I
6305,BRD8,CACNB2,-0.720184499278298,undirected,BRD8,CACNB2
6306,BRD8,CALB2,-0.731347852863056,undirected,BRD8,CALB2
6307,BRD8,CCDC134,0.587231779031603,undirected,BRD8,CCDC134
6308,BRD8,CDC20,0.675505944235706,undirected,BRD8,CDC20
6309,BRD8,CDC25C,0.640600719127093,undirected,BRD8,CDC25C
6310,BRD8,CENPL,0.668988019013427,undirected,BRD8,CENPL
6311,BRD8,CENPM,0.605495820602396,undirected,BRD8,CENPM
6312,BRD8,CHRNA2,-0.852950976188063,undirected,BRD8,CHRNA2
6313,BRD8,CHRNA5,0.833249278956381,undirected,BRD8,CHRNA5
6314,BRD8,CKAP5,0.782556418308374,undirected,BRD8,CKAP5
6315,BRD8,CKB,0.686138409954889,undirected,BRD8,CKB
6316,BRD8,CLP1,0.504324565544736,undirected,BRD8,CLP1
6317,BRD8,CNOT1,0.902594180164161,undirected,BRD8,CNOT1
6318,BRD8,CNTN4,-0.826977255895253,undirected,BRD8,CNTN4
6319,BRD8,COQ10B,-0.846085138641827,undirected,BRD8,COQ10B
6320,BRD8,CSDC2,-0.786952564575786,undirected,BRD8,CSDC2
6321,BRD8,CTNND1,0.604208989516323,undirected,BRD8,CTNND1
6322,BRD8,CTSS,-0.727853723625256,undirected,BRD8,CTSS
6323,BRD8,CUL3,0.716065719057205,undirected,BRD8,CUL3
6324,BRD8,CYP17A1,-0.581028994814662,undirected,BRD8,CYP17A1
6325,BRD8,DDB2,0.784659489713981,undirected,BRD8,DDB2
6326,BRD8,DDHD2,-0.614689931038695,undirected,BRD8,DDHD2
6327,BRD8,DEPDC1B,0.704469978529837,undirected,BRD8,DEPDC1B
6328,BRD8,DGKZ,-0.512167620465109,undirected,BRD8,DGKZ
6329,BRD8,DMTF1,0.548378502080789,undirected,BRD8,DMTF1
6330,BRD8,DNAJC19,-0.560803936121294,undirected,BRD8,DNAJC19
6331,BRD8,DOC2A,-0.512413668047302,undirected,BRD8,DOC2A
6332,BRD8,DPEP2,-0.601245227758318,undirected,BRD8,DPEP2
6333,BRD8,DUSP11,0.764650619805664,undirected,BRD8,DUSP11
6334,BRD8,EFTUD1,0.600393598337649,undirected,BRD8,EFTUD1
6335,BRD8,EIF5,0.551407896799099,undirected,BRD8,EIF5
6336,BRD8,EMB,-0.669344415622075,undirected,BRD8,EMB
6337,BRD8,EP300,0.664886594871451,undirected,BRD8,EP300
6338,BRD8,ERI1,0.687823821532049,undirected,BRD8,ERI1
6339,BRD8,ESRP2,0.652446379314018,undirected,BRD8,ESRP2
6340,BRD8,FAM109B,0.628988786267814,undirected,BRD8,FAM109B
6341,BRD8,FAM57B,-0.623638356682912,undirected,BRD8,FAM57B
6342,BRD8,FANCL,0.629808040531752,undirected,BRD8,FANCL
6343,BRD8,FHIT,-0.563101765990976,undirected,BRD8,FHIT
6344,BRD8,FXR1,0.807715867133439,undirected,BRD8,FXR1
6345,BRD8,GABBR2,-0.950237797465974,undirected,BRD8,GABBR2
6346,BRD8,GATAD2A,0.681741937879536,undirected,BRD8,GATAD2A
6347,BRD8,GIGYF2,0.85047423339484,undirected,BRD8,GIGYF2
6348,BRD8,GNL3,0.660803999657401,undirected,BRD8,GNL3
6349,BRD8,GPN3,0.667670660794512,undirected,BRD8,GPN3
6350,BRD8,GRIN2A,0.545976880239536,undirected,BRD8,GRIN2A
6351,BRD8,HARBI1,0.521309928853586,undirected,BRD8,HARBI1
6352,BRD8,HIRIP3,0.791293720390334,undirected,BRD8,HIRIP3
6353,BRD8,HOMER2,-0.855794268686318,undirected,BRD8,HOMER2
