,fromNode,toNode,weight,direction,fromAltName,toAltName
756,MAP3K11,RWDD2A,-0.708946002334577,undirected,MAP3K11,RWDD2A
757,MAP3K11,SATB2,-0.674316117894207,undirected,MAP3K11,SATB2
758,MAP3K11,SNX8,0.882582415193768,undirected,MAP3K11,SNX8
759,MAP3K11,SRPK2,-0.839996700146232,undirected,MAP3K11,SRPK2
760,MAP3K11,TRMT61A,0.778959603373653,undirected,MAP3K11,TRMT61A
761,MAP3K11,ZEB2,-0.652990576079194,undirected,MAP3K11,ZEB2
762,MEF2C,MFHAS1,0.88067607029021,undirected,MEF2C,MFHAS1
763,MEF2C,MYO15A,0.801962467496359,undirected,MEF2C,MYO15A
764,MEF2C,NCK1,-0.781696547075719,undirected,MEF2C,NCK1
765,MEF2C,NDFIP2,0.620899277832688,undirected,MEF2C,NDFIP2
766,MEF2C,NMUR2,0.555223529488713,undirected,MEF2C,NMUR2
767,MEF2C,OPCML,0.746137439847568,undirected,MEF2C,OPCML
768,MEF2C,PLCL1,0.85219877435243,undirected,MEF2C,PLCL1
769,MEF2C,PTPRF,-0.85272814386231,undirected,MEF2C,PTPRF
770,MEF2C,RAD9B,-0.866122922635077,undirected,MEF2C,RAD9B
771,MEF2C,RBFOX1,0.824859449286193,undirected,MEF2C,RBFOX1
772,MEF2C,RGS6,0.790832612456991,undirected,MEF2C,RGS6
773,MEF2C,RWDD2A,0.827058700805232,undirected,MEF2C,RWDD2A
774,MEF2C,SATB2,0.973311166599463,undirected,MEF2C,SATB2
775,MEF2C,SCAF1,0.553624450460329,undirected,MEF2C,SCAF1
776,MEF2C,SEMA6C,0.649972119101671,undirected,MEF2C,SEMA6C
777,MEF2C,SNX8,-0.868852173717036,undirected,MEF2C,SNX8
778,MEF2C,SRPK2,0.845239400286327,undirected,MEF2C,SRPK2
779,MEF2C,TLR9,0.531700057197437,undirected,MEF2C,TLR9
780,MEF2C,TRANK1,-0.793505269347064,undirected,MEF2C,TRANK1
781,MEF2C,YPEL3,0.639358957647105,undirected,MEF2C,YPEL3
782,MEF2C,ZEB2,0.890522277308502,undirected,MEF2C,ZEB2
783,MFHAS1,MYO15A,0.735652708570563,undirected,MFHAS1,MYO15A
784,MFHAS1,NCK1,-0.730838755535272,undirected,MFHAS1,NCK1
785,MFHAS1,NDFIP2,0.612675259277502,undirected,MFHAS1,NDFIP2
786,MFHAS1,OPCML,0.879615287950879,undirected,MFHAS1,OPCML
787,MFHAS1,PLCL1,0.931982840767674,undirected,MFHAS1,PLCL1
788,MFHAS1,PTPRF,-0.870451656293089,undirected,MFHAS1,PTPRF
789,MFHAS1,RAD9B,-0.906129975211283,undirected,MFHAS1,RAD9B
790,MFHAS1,RBFOX1,0.916067446060844,undirected,MFHAS1,RBFOX1
791,MFHAS1,RGS6,0.818325662101076,undirected,MFHAS1,RGS6
792,MFHAS1,RWDD2A,0.877130854264506,undirected,MFHAS1,RWDD2A
793,MFHAS1,SATB2,0.883736021269999,undirected,MFHAS1,SATB2
794,MFHAS1,SCAF1,0.504682307575367,undirected,MFHAS1,SCAF1
795,MFHAS1,SEMA6C,0.571448074703516,undirected,MFHAS1,SEMA6C
796,MFHAS1,SNX8,-0.710775376051363,undirected,MFHAS1,SNX8
797,MFHAS1,SRPK2,0.886619726714976,undirected,MFHAS1,SRPK2
798,MFHAS1,TRANK1,-0.875293822682457,undirected,MFHAS1,TRANK1
799,MFHAS1,YPEL3,0.532796014683228,undirected,MFHAS1,YPEL3
800,MFHAS1,ZEB2,0.927760915158352,undirected,MFHAS1,ZEB2
801,MYO15A,NCK1,-0.750804171711696,undirected,MYO15A,NCK1
802,MYO15A,NMUR2,0.63352028859504,undirected,MYO15A,NMUR2
803,MYO15A,OPCML,0.628738403108697,undirected,MYO15A,OPCML
804,MYO15A,PLCL1,0.616449986142761,undirected,MYO15A,PLCL1
805,MYO15A,PTPRF,-0.632041424605228,undirected,MYO15A,PTPRF
806,MYO15A,RAD9B,-0.826197879214103,undirected,MYO15A,RAD9B
807,MYO15A,RBFOX1,0.627574963016244,undirected,MYO15A,RBFOX1
808,MYO15A,RGS6,0.628163065453406,undirected,MYO15A,RGS6
809,MYO15A,RWDD2A,0.685395706190568,undirected,MYO15A,RWDD2A
810,MYO15A,SATB2,0.778779832055588,undirected,MYO15A,SATB2
811,MYO15A,SCAF1,0.614017913958256,undirected,MYO15A,SCAF1
812,MYO15A,SEMA6C,0.751471579631486,undirected,MYO15A,SEMA6C
813,MYO15A,SNX8,-0.569799006338685,undirected,MYO15A,SNX8
814,MYO15A,SRPK2,0.623887976572494,undirected,MYO15A,SRPK2
815,MYO15A,TLR9,0.555018315878875,undirected,MYO15A,TLR9
816,MYO15A,TRANK1,-0.754213449803522,undirected,MYO15A,TRANK1
817,MYO15A,YPEL3,0.819657877453515,undirected,MYO15A,YPEL3
818,MYO15A,ZEB2,0.640134952751945,undirected,MYO15A,ZEB2
819,NCK1,NMUR2,-0.598050501053267,undirected,NCK1,NMUR2
820,NCK1,OPCML,-0.73578414074867,undirected,NCK1,OPCML
821,NCK1,PLCL1,-0.633745724441896,undirected,NCK1,PLCL1
822,NCK1,PTPRF,0.730731157292939,undirected,NCK1,PTPRF
823,NCK1,RAD9B,0.654624759959785,undirected,NCK1,RAD9B
824,NCK1,RBFOX1,-0.7675880837463,undirected,NCK1,RBFOX1
825,NCK1,RGS6,-0.845214681741068,undirected,NCK1,RGS6
826,NCK1,SATB2,-0.778490254298532,undirected,NCK1,SATB2
827,NCK1,SCAF1,-0.676241989929078,undirected,NCK1,SCAF1
828,NCK1,SNX8,0.631712026019129,undirected,NCK1,SNX8
829,NCK1,SRPK2,-0.586163594317956,undirected,NCK1,SRPK2
830,NCK1,TLR9,-0.798270652935264,undirected,NCK1,TLR9
831,NCK1,TRANK1,0.518055718035765,undirected,NCK1,TRANK1
832,NCK1,TSNARE1,-0.669777465178427,undirected,NCK1,TSNARE1
833,NCK1,YPEL3,-0.837267647283439,undirected,NCK1,YPEL3
834,NCK1,ZEB2,-0.590273030351687,undirected,NCK1,ZEB2
835,NDFIP2,OPCML,0.56928512225431,undirected,NDFIP2,OPCML
836,NDFIP2,PLCL1,0.699640395810212,undirected,NDFIP2,PLCL1
837,NDFIP2,PTPRF,-0.548028910444438,undirected,NDFIP2,PTPRF
838,NDFIP2,RAD9B,-0.656758440130045,undirected,NDFIP2,RAD9B
839,NDFIP2,RBFOX1,0.617349748810994,undirected,NDFIP2,RBFOX1
840,NDFIP2,RWDD2A,0.770834491755621,undirected,NDFIP2,RWDD2A
841,NDFIP2,SATB2,0.583636935758332,undirected,NDFIP2,SATB2
842,NDFIP2,SNX8,-0.661742708182541,undirected,NDFIP2,SNX8
843,NDFIP2,SRPK2,0.833886507587883,undirected,NDFIP2,SRPK2
844,NDFIP2,TRANK1,-0.518514371913549,undirected,NDFIP2,TRANK1
845,NDFIP2,TRMT61A,-0.733162032647981,undirected,NDFIP2,TRMT61A
846,NDFIP2,ZEB2,0.591202946908863,undirected,NDFIP2,ZEB2
847,NMUR2,SATB2,0.536931368324534,undirected,NMUR2,SATB2
848,NMUR2,SEMA6C,0.503156242992161,undirected,NMUR2,SEMA6C
849,NMUR2,TLR9,0.537035355952723,undirected,NMUR2,TLR9
850,NMUR2,YPEL3,0.681954979841107,undirected,NMUR2,YPEL3
851,OPCML,PLCL1,0.785052229749271,undirected,OPCML,PLCL1
852,OPCML,PTPRF,-0.676390976467469,undirected,OPCML,PTPRF
853,OPCML,RAD9B,-0.789457766146156,undirected,OPCML,RAD9B
854,OPCML,RBFOX1,0.873110330174579,undirected,OPCML,RBFOX1
855,OPCML,RGS6,0.798906410103846,undirected,OPCML,RGS6
856,OPCML,RWDD2A,0.687507323160215,undirected,OPCML,RWDD2A
857,OPCML,SATB2,0.686118581080396,undirected,OPCML,SATB2
858,OPCML,SNX8,-0.538102131999395,undirected,OPCML,SNX8
859,OPCML,SRPK2,0.790129592197748,undirected,OPCML,SRPK2
860,OPCML,TRANK1,-0.719420433195079,undirected,OPCML,TRANK1
861,OPCML,ZEB2,0.743876589654859,undirected,OPCML,ZEB2
862,PLCL1,PTPRF,-0.887312253103813,undirected,PLCL1,PTPRF
863,PLCL1,RAD9B,-0.807902331115295,undirected,PLCL1,RAD9B
864,PLCL1,RBFOX1,0.921920500926412,undirected,PLCL1,RBFOX1
865,PLCL1,RGS6,0.679740218934393,undirected,PLCL1,RGS6
866,PLCL1,RWDD2A,0.90280487270165,undirected,PLCL1,RWDD2A
867,PLCL1,SATB2,0.872169383081581,undirected,PLCL1,SATB2
868,PLCL1,SNX8,-0.817266103673111,undirected,PLCL1,SNX8
869,PLCL1,SRPK2,0.931445894266706,undirected,PLCL1,SRPK2
870,PLCL1,TRANK1,-0.809074193395046,undirected,PLCL1,TRANK1
871,PLCL1,TRMT61A,-0.550294368125287,undirected,PLCL1,TRMT61A
872,PLCL1,ZEB2,0.902400892835898,undirected,PLCL1,ZEB2
873,PTPRF,RAD9B,0.823623350172263,undirected,PTPRF,RAD9B
874,PTPRF,RBFOX1,-0.814700969328774,undirected,PTPRF,RBFOX1
875,PTPRF,RGS6,-0.726493606659019,undirected,PTPRF,RGS6
876,PTPRF,RWDD2A,-0.847563979593118,undirected,PTPRF,RWDD2A
877,PTPRF,SATB2,-0.912757891272663,undirected,PTPRF,SATB2
878,PTPRF,SEMA6C,-0.655042538437134,undirected,PTPRF,SEMA6C
879,PTPRF,SERPINC1,-0.608858139006797,undirected,PTPRF,SERPINC1
880,PTPRF,SNX8,0.766512612470711,undirected,PTPRF,SNX8
881,PTPRF,SRPK2,-0.835945665198494,undirected,PTPRF,SRPK2
882,PTPRF,TLR9,-0.600254650331742,undirected,PTPRF,TLR9
883,PTPRF,TRANK1,0.781835788426493,undirected,PTPRF,TRANK1
884,PTPRF,YPEL3,-0.590888592673264,undirected,PTPRF,YPEL3
885,PTPRF,ZEB2,-0.877622435285421,undirected,PTPRF,ZEB2
886,RAD9B,RBFOX1,-0.763969438155014,undirected,RAD9B,RBFOX1
887,RAD9B,RGS6,-0.724177182835132,undirected,RAD9B,RGS6
888,RAD9B,RWDD2A,-0.892644698384507,undirected,RAD9B,RWDD2A
889,RAD9B,SATB2,-0.836444813831486,undirected,RAD9B,SATB2
890,RAD9B,SEMA6C,-0.674897743979735,undirected,RAD9B,SEMA6C
891,RAD9B,SNX8,0.620919832826551,undirected,RAD9B,SNX8
892,RAD9B,SRPK2,-0.847782697761082,undirected,RAD9B,SRPK2
893,RAD9B,TLR9,-0.518788432852208,undirected,RAD9B,TLR9
894,RAD9B,TRANK1,0.890139145474862,undirected,RAD9B,TRANK1
895,RAD9B,YPEL3,-0.546062924484439,undirected,RAD9B,YPEL3
896,RAD9B,ZEB2,-0.851440026892147,undirected,RAD9B,ZEB2
897,RBFOX1,RGS6,0.811788894086537,undirected,RBFOX1,RGS6
898,RBFOX1,RWDD2A,0.757154798124214,undirected,RBFOX1,RWDD2A
899,RBFOX1,SATB2,0.817105035193005,undirected,RBFOX1,SATB2
900,RBFOX1,SNX8,-0.807077371076858,undirected,RBFOX1,SNX8
901,RBFOX1,SRPK2,0.894117106481963,undirected,RBFOX1,SRPK2
902,RBFOX1,TRANK1,-0.66703647384533,undirected,RBFOX1,TRANK1
903,RBFOX1,YPEL3,0.551319261070263,undirected,RBFOX1,YPEL3
904,RBFOX1,ZEB2,0.797742637455057,undirected,RBFOX1,ZEB2
905,RGS6,RWDD2A,0.557809084424121,undirected,RGS6,RWDD2A
906,RGS6,SATB2,0.751358552865491,undirected,RGS6,SATB2
907,RGS6,SCAF1,0.546146697686715,undirected,RGS6,SCAF1
908,RGS6,SNX8,-0.623623965958027,undirected,RGS6,SNX8
909,RGS6,SRPK2,0.710589031028683,undirected,RGS6,SRPK2
910,RGS6,TLR9,0.566134277059866,undirected,RGS6,TLR9
911,RGS6,TRANK1,-0.588519970061169,undirected,RGS6,TRANK1
912,RGS6,TSNARE1,0.512430841689478,undirected,RGS6,TSNARE1
913,RGS6,YPEL3,0.577027135959659,undirected,RGS6,YPEL3
914,RGS6,ZEB2,0.708386760196861,undirected,RGS6,ZEB2
915,RWDD2A,SATB2,0.838402932804515,undirected,RWDD2A,SATB2
916,RWDD2A,SEMA6C,0.617664394634495,undirected,RWDD2A,SEMA6C
917,RWDD2A,SNX8,-0.721900172258367,undirected,RWDD2A,SNX8
918,RWDD2A,SRPK2,0.9047629897639,undirected,RWDD2A,SRPK2
919,RWDD2A,TRANK1,-0.879789118511718,undirected,RWDD2A,TRANK1
920,RWDD2A,TRMT61A,-0.561906199585521,undirected,RWDD2A,TRMT61A
921,RWDD2A,ZEB2,0.897136735686868,undirected,RWDD2A,ZEB2
922,SATB2,SCAF1,0.563629204615213,undirected,SATB2,SCAF1
923,SATB2,SEMA6C,0.717897231171455,undirected,SATB2,SEMA6C
924,SATB2,SERPINC1,0.533645697802881,undirected,SATB2,SERPINC1
925,SATB2,SNX8,-0.870750967860584,undirected,SATB2,SNX8
926,SATB2,SRPK2,0.824791350219412,undirected,SATB2,SRPK2
927,SATB2,TLR9,0.537604254916617,undirected,SATB2,TLR9
928,SATB2,TRANK1,-0.807296854360138,undirected,SATB2,TRANK1
929,SATB2,YPEL3,0.669090976447703,undirected,SATB2,YPEL3
930,SATB2,ZEB2,0.914917034101398,undirected,SATB2,ZEB2
931,SCAF1,SEMA6C,0.591426398174236,undirected,SCAF1,SEMA6C
932,SCAF1,SUGP1,0.806576362288961,undirected,SCAF1,SUGP1
933,SCAF1,TLR9,0.605049628573507,undirected,SCAF1,TLR9
934,SCAF1,TSNARE1,0.833352956085852,undirected,SCAF1,TSNARE1
935,SCAF1,TWF2,0.908868630822129,undirected,SCAF1,TWF2
936,SCAF1,YPEL3,0.746507037407578,undirected,SCAF1,YPEL3
937,SEMA6C,SERPINC1,0.742228164553322,undirected,SEMA6C,SERPINC1
938,SEMA6C,SUGP1,0.521361831917523,undirected,SEMA6C,SUGP1
939,SEMA6C,TLR9,0.56505819497016,undirected,SEMA6C,TLR9
940,SEMA6C,TRANK1,-0.739406646274571,undirected,SEMA6C,TRANK1
941,SEMA6C,TWF2,0.501740340076683,undirected,SEMA6C,TWF2
942,SEMA6C,YPEL3,0.700292491928457,undirected,SEMA6C,YPEL3
943,SEMA6C,ZEB2,0.661666776496936,undirected,SEMA6C,ZEB2
944,SERPINC1,TLR9,0.52740865554369,undirected,SERPINC1,TLR9
945,SERPINC1,TRANK1,-0.54302663710323,undirected,SERPINC1,TRANK1
946,SERPINC1,YPEL3,0.595575708080892,undirected,SERPINC1,YPEL3
947,SERPINC1,ZEB2,0.539691746324288,undirected,SERPINC1,ZEB2
948,SNX8,SRPK2,-0.828836050291072,undirected,SNX8,SRPK2
949,SNX8,TRANK1,0.516432663224714,undirected,SNX8,TRANK1
950,SNX8,TRMT61A,0.566539655879638,undirected,SNX8,TRMT61A
951,SNX8,YPEL3,-0.517284382948086,undirected,SNX8,YPEL3
952,SNX8,ZEB2,-0.733084922467073,undirected,SNX8,ZEB2
953,SRPK2,TRANK1,-0.747217477436468,undirected,SRPK2,TRANK1
954,SRPK2,TRMT61A,-0.668400026893129,undirected,SRPK2,TRMT61A
955,SRPK2,ZEB2,0.842707860231183,undirected,SRPK2,ZEB2
956,SUGP1,TLR9,0.68590576472921,undirected,SUGP1,TLR9
957,SUGP1,TSNARE1,0.8803073623719,undirected,SUGP1,TSNARE1
958,SUGP1,TWF2,0.886494990647104,undirected,SUGP1,TWF2
959,SUGP1,YPEL3,0.560029220575558,undirected,SUGP1,YPEL3
960,TLR9,TSNARE1,0.809293210042181,undirected,TLR9,TSNARE1
961,TLR9,TWF2,0.57776270918933,undirected,TLR9,TWF2
962,TLR9,YPEL3,0.771985809609912,undirected,TLR9,YPEL3
963,TRANK1,ZEB2,-0.911037430363432,undirected,TRANK1,ZEB2
964,TSNARE1,TWF2,0.839779993516087,undirected,TSNARE1,TWF2
965,TSNARE1,YPEL3,0.691488743454303,undirected,TSNARE1,YPEL3
966,TWF2,YPEL3,0.587139322050644,undirected,TWF2,YPEL3
