,fromNode,toNode,weight,direction,fromAltName,toAltName,p_value
1,ABCB1,ANKRD45,0.859510139457769,undirected,ABCB1,ANKRD45,0.0000000007713
2,ABCB1,AP3B2,0.837758285501646,undirected,ABCB1,AP3B2,0.0000000007713
3,ABCB1,ARL5B,0.845111739784667,undirected,ABCB1,ARL5B,0.0000000007713
4,ABCB1,BAG4,0.720033774563374,undirected,ABCB1,BAG4,0.0000000007713
5,ABCB1,BAG5,0.721779155370347,undirected,ABCB1,BAG5,0.0000000007713
6,ABCB1,BCL2L12,0.769668849757588,undirected,ABCB1,BCL2L12,0.0000000007713
7,ABCB1,C22orf46,0.817127641721672,undirected,ABCB1,C22orf46,0.0000000007713
8,ABCB1,C2orf82,0.77637921298246,undirected,ABCB1,C2orf82,0.0000000007713
9,ABCB1,CA14,0.76553226180661,undirected,ABCB1,CA14,0.0000000007713
10,ABCB1,CDC25C,0.755621126681795,undirected,ABCB1,CDC25C,0.0000000007713
11,ABCB1,CDK2AP1,0.723065179994132,undirected,ABCB1,CDK2AP1,0.0000000007713
12,ABCB1,CERS2,0.758585419764214,undirected,ABCB1,CERS2,0.0000000007713
13,ABCB1,CUL3,0.805889855720148,undirected,ABCB1,CUL3,0.0000000007713
14,ABCB1,CYP17A1,0.836094767954269,undirected,ABCB1,CYP17A1,0.0000000007713
15,ABCB1,DAAM1,0.914612542749831,undirected,ABCB1,DAAM1,0.0000000007713
16,ABCB1,DOC2A,0.922389930423089,undirected,ABCB1,DOC2A,0.0000000007713
17,ABCB1,DPEP2,0.853766830069019,undirected,ABCB1,DPEP2,0.0000000007713
18,ABCB1,DRD2,0.871907106635194,undirected,ABCB1,DRD2,0.0000000007713
19,ABCB1,ELOVL7,0.816669307494993,undirected,ABCB1,ELOVL7,0.0000000007713
20,ABCB1,ESAM,0.79834457908679,undirected,ABCB1,ESAM,0.0000000007713
21,ABCB1,FXR1,0.70906736625081,undirected,ABCB1,FXR1,0.0000000007713
22,ABCB1,GABPB2,0.709504649744045,undirected,ABCB1,GABPB2,0.0000000007713
23,ABCB1,GPM6A,0.728240307568635,undirected,ABCB1,GPM6A,0.0000000007713
24,ABCB1,GRAP,0.820313989871827,undirected,ABCB1,GRAP,0.0000000007713
25,ABCB1,HIP1R,0.741428785819475,undirected,ABCB1,HIP1R,0.0000000007713
26,ABCB1,HSPD1,0.784317971566603,undirected,ABCB1,HSPD1,0.0000000007713
27,ABCB1,HVCN1,0.745750689187096,undirected,ABCB1,HVCN1,0.0000000007713
28,ABCB1,IPO13,0.879123912617728,undirected,ABCB1,IPO13,0.0000000007713
29,ABCB1,JKAMP,0.755693457832187,undirected,ABCB1,JKAMP,0.0000000007713
30,ABCB1,KIAA1324L,0.777437512259017,undirected,ABCB1,KIAA1324L,0.0000000007713
31,ABCB1,KLC1,0.773205184741757,undirected,ABCB1,KLC1,0.0000000007713
32,ABCB1,LHFPL3,0.720075297863079,undirected,ABCB1,LHFPL3,0.0000000007713
33,ABCB1,MADD,0.842147511455092,undirected,ABCB1,MADD,0.0000000007713
34,ABCB1,MLLT11,0.727486776592222,undirected,ABCB1,MLLT11,0.0000000007713
35,ABCB1,MMP16,0.727905129684847,undirected,ABCB1,MMP16,0.0000000007713
36,ABCB1,MUSTN1,0.843099230710653,undirected,ABCB1,MUSTN1,0.0000000007713
37,ABCB1,MYO1A,0.809784473738128,undirected,ABCB1,MYO1A,0.0000000007713
38,ABCB1,NHP2L1,0.703909291232973,undirected,ABCB1,NHP2L1,0.0000000007713
39,ABCB1,NR1H3,0.735987302265072,undirected,ABCB1,NR1H3,0.0000000007713
40,ABCB1,NRN1L,0.727888867831154,undirected,ABCB1,NRN1L,0.0000000007713
41,ABCB1,OPCML,0.730632377027241,undirected,ABCB1,OPCML,0.0000000007713
42,ABCB1,PPP1R3B,0.845072230134019,undirected,ABCB1,PPP1R3B,0.0000000007713
43,ABCB1,PSMB10,0.770310094640679,undirected,ABCB1,PSMB10,0.0000000007713
44,ABCB1,RABGAP1L,0.8640300087478,undirected,ABCB1,RABGAP1L,0.0000000007713
45,ABCB1,RERE,0.733066361649558,undirected,ABCB1,RERE,0.0000000007713
46,ABCB1,RPRD2,0.728783554191911,undirected,ABCB1,RPRD2,0.0000000007713
47,ABCB1,RTN1,0.922553496368039,undirected,ABCB1,RTN1,0.0000000007713
48,ABCB1,RWDD2A,0.719738960380467,undirected,ABCB1,RWDD2A,0.0000000007713
49,ABCB1,SEC11A,0.79541721116354,undirected,ABCB1,SEC11A,0.0000000007713
50,ABCB1,SEMA3G,0.874439759979145,undirected,ABCB1,SEMA3G,0.0000000007713
51,ABCB1,SEPT3,0.798865254149422,undirected,ABCB1,SEPT3,0.0000000007713
52,ABCB1,SERPING1,0.708133529386691,undirected,ABCB1,SERPING1,0.0000000007713
53,ABCB1,SIPA1,0.859571148674884,undirected,ABCB1,SIPA1,0.0000000007713
54,ABCB1,SLC39A8,0.821633856550808,undirected,ABCB1,SLC39A8,0.0000000007713
55,ABCB1,SLC6A9,0.809354797477881,undirected,ABCB1,SLC6A9,0.0000000007713
56,ABCB1,SNAP91,0.763025997060503,undirected,ABCB1,SNAP91,0.0000000007713
57,ABCB1,SREBF2,0.899586673519226,undirected,ABCB1,SREBF2,0.0000000007713
58,ABCB1,STAMBP,0.846667950469487,undirected,ABCB1,STAMBP,0.0000000007713
59,ABCB1,TBC1D2,0.849945621493979,undirected,ABCB1,TBC1D2,0.0000000007713
60,ABCB1,TCF4,0.799366819443685,undirected,ABCB1,TCF4,0.0000000007713
61,ABCB1,TMEM110-MUSTN1,0.89344305898192,undirected,ABCB1,TMEM110-MUSTN1,0.0000000007713
62,ABCB1,TRIM8,0.84644249678619,undirected,ABCB1,TRIM8,0.0000000007713
63,ABCB1,TWF2,0.733329015295353,undirected,ABCB1,TWF2,0.0000000007713
64,ABCB1,WDR82,0.781315445133839,undirected,ABCB1,WDR82,0.0000000007713
