,fromNode,toNode,weight,direction,fromAltName,toAltName,p_value
1,ANKRD44,ATG13,-0.534430905499523,undirected,ANKRD44,ATG13,0.000000000000362
2,ANKRD44,BAP1,-0.873798080664588,undirected,ANKRD44,BAP1,0.000000000000362
3,ANKRD44,C1orf54,0.676100436154547,undirected,ANKRD44,C1orf54,0.000000000000362
4,ANKRD44,C3orf49,-0.629241121657482,undirected,ANKRD44,C3orf49,0.000000000000362
5,ANKRD44,CACNA1D,-0.581860189336107,undirected,ANKRD44,CACNA1D,0.000000000000362
6,ANKRD44,CACNA1I,-0.804590576007255,undirected,ANKRD44,CACNA1I,0.000000000000362
7,ANKRD44,CALHM2,-0.778625632176154,undirected,ANKRD44,CALHM2,0.000000000000362
8,ANKRD44,CCDC62,-0.737651344371635,undirected,ANKRD44,CCDC62,0.000000000000362
9,ANKRD44,CENPL,0.658698354857883,undirected,ANKRD44,CENPL,0.000000000000362
10,ANKRD44,CHST4,-0.514408631570079,undirected,ANKRD44,CHST4,0.000000000000362
11,ANKRD44,CLU,0.506260181461961,undirected,ANKRD44,CLU,0.000000000000362
12,ANKRD44,CSMD1,-0.796078668814202,undirected,ANKRD44,CSMD1,0.000000000000362
13,ANKRD44,DARS2,0.527404836821299,undirected,ANKRD44,DARS2,0.000000000000362
14,ANKRD44,DDHD2,-0.560312490430201,undirected,ANKRD44,DDHD2,0.000000000000362
15,ANKRD44,DGKZ,-0.863836278270849,undirected,ANKRD44,DGKZ,0.000000000000362
16,ANKRD44,ECM1,-0.742853523044156,undirected,ANKRD44,ECM1,0.000000000000362
17,ANKRD44,EMX1,-0.83499816133466,undirected,ANKRD44,EMX1,0.000000000000362
18,ANKRD44,EPHX2,0.760688180519135,undirected,ANKRD44,EPHX2,0.000000000000362
19,ANKRD44,GNL3,-0.585101864643646,undirected,ANKRD44,GNL3,0.000000000000362
20,ANKRD44,GRIN2A,-0.763559501483762,undirected,ANKRD44,GRIN2A,0.000000000000362
21,ANKRD44,HCN1,-0.793240948957269,undirected,ANKRD44,HCN1,0.000000000000362
22,ANKRD44,LRRN3,-0.666835783992731,undirected,ANKRD44,LRRN3,0.000000000000362
23,ANKRD44,MEF2C,-0.778339940563778,undirected,ANKRD44,MEF2C,0.000000000000362
24,ANKRD44,MKL1,-0.746753618984871,undirected,ANKRD44,MKL1,0.000000000000362
25,ANKRD44,MPL,-0.549744346838743,undirected,ANKRD44,MPL,0.000000000000362
26,ANKRD44,MRPS30,-0.669305157895058,undirected,ANKRD44,MRPS30,0.000000000000362
27,ANKRD44,NAGA,0.774204654181166,undirected,ANKRD44,NAGA,0.000000000000362
28,ANKRD44,NGEF,-0.675997784396938,undirected,ANKRD44,NGEF,0.000000000000362
29,ANKRD44,NRGN,-0.832876076758162,undirected,ANKRD44,NRGN,0.000000000000362
30,ANKRD44,PCCB,0.771883413042147,undirected,ANKRD44,PCCB,0.000000000000362
31,ANKRD44,PHF7,-0.613522937375309,undirected,ANKRD44,PHF7,0.000000000000362
32,ANKRD44,PITPNM2,-0.745158729131926,undirected,ANKRD44,PITPNM2,0.000000000000362
33,ANKRD44,PTN,0.534779527111095,undirected,ANKRD44,PTN,0.000000000000362
34,ANKRD44,PTPRK,-0.783622288625054,undirected,ANKRD44,PTPRK,0.000000000000362
35,ANKRD44,R3HDM2,-0.592174992192872,undirected,ANKRD44,R3HDM2,0.000000000000362
36,ANKRD44,RAI1,-0.630998139420942,undirected,ANKRD44,RAI1,0.000000000000362
37,ANKRD44,RANGAP1,-0.786267149704891,undirected,ANKRD44,RANGAP1,0.000000000000362
38,ANKRD44,RBFOX1,-0.725091452889406,undirected,ANKRD44,RBFOX1,0.000000000000362
39,ANKRD44,RGS6,-0.724564743819119,undirected,ANKRD44,RGS6,0.000000000000362
40,ANKRD44,RPTOR,-0.787747484915815,undirected,ANKRD44,RPTOR,0.000000000000362
41,ANKRD44,SATB2,-0.762706860047608,undirected,ANKRD44,SATB2,0.000000000000362
42,ANKRD44,SBNO1,-0.621560898453248,undirected,ANKRD44,SBNO1,0.000000000000362
43,ANKRD44,SLC12A4,0.782363720413259,undirected,ANKRD44,SLC12A4,0.000000000000362
44,ANKRD44,SLC5A10,0.541389061238449,undirected,ANKRD44,SLC5A10,0.000000000000362
45,ANKRD44,SPATS2L,-0.692931621063623,undirected,ANKRD44,SPATS2L,0.000000000000362
46,ANKRD44,STAT6,-0.783287899709388,undirected,ANKRD44,STAT6,0.000000000000362
47,ANKRD44,TCF20,-0.591688396943688,undirected,ANKRD44,TCF20,0.000000000000362
48,ANKRD44,TSNARE1,-0.564125031336187,undirected,ANKRD44,TSNARE1,0.000000000000362
49,ANKRD44,VSIG2,-0.758522082991245,undirected,ANKRD44,VSIG2,0.000000000000362
50,ANKRD44,ZC3H7B,-0.533140525963414,undirected,ANKRD44,ZC3H7B,0.000000000000362
51,ATG13,BAP1,0.563979730550578,undirected,ATG13,BAP1,0.000000000000299
52,ATG13,C1orf54,-0.552271208548213,undirected,ATG13,C1orf54,0.000000000000299
53,ATG13,C3orf49,0.70337243870572,undirected,ATG13,C3orf49,0.000000000000299
54,ATG13,CACNA1I,0.69875761264321,undirected,ATG13,CACNA1I,0.000000000000299
55,ATG13,CALHM2,0.742543150275842,undirected,ATG13,CALHM2,0.000000000000299
56,ATG13,CENPL,-0.517995090632035,undirected,ATG13,CENPL,0.000000000000299
57,ATG13,CHST4,0.503302205044943,undirected,ATG13,CHST4,0.000000000000299
58,ATG13,CLU,-0.60747273323136,undirected,ATG13,CLU,0.000000000000299
