,fromNode,toNode,weight,direction,fromAltName,toAltName,p_value
1,ANKRD44,BAP1,0.873798080664588,undirected,ANKRD44,BAP1,0.000000000000362
2,ANKRD44,CACNA1I,0.804590576007255,undirected,ANKRD44,CACNA1I,0.000000000000362
3,ANKRD44,CALHM2,0.778625632176154,undirected,ANKRD44,CALHM2,0.000000000000362
4,ANKRD44,CCDC62,0.737651344371635,undirected,ANKRD44,CCDC62,0.000000000000362
5,ANKRD44,CSMD1,0.796078668814202,undirected,ANKRD44,CSMD1,0.000000000000362
6,ANKRD44,DGKZ,0.863836278270849,undirected,ANKRD44,DGKZ,0.000000000000362
7,ANKRD44,ECM1,0.742853523044156,undirected,ANKRD44,ECM1,0.000000000000362
8,ANKRD44,EMX1,0.83499816133466,undirected,ANKRD44,EMX1,0.000000000000362
9,ANKRD44,EPHX2,0.760688180519135,undirected,ANKRD44,EPHX2,0.000000000000362
10,ANKRD44,GRIN2A,0.763559501483762,undirected,ANKRD44,GRIN2A,0.000000000000362
11,ANKRD44,HCN1,0.793240948957269,undirected,ANKRD44,HCN1,0.000000000000362
12,ANKRD44,MEF2C,0.778339940563778,undirected,ANKRD44,MEF2C,0.000000000000362
13,ANKRD44,MKL1,0.746753618984871,undirected,ANKRD44,MKL1,0.000000000000362
14,ANKRD44,NAGA,0.774204654181166,undirected,ANKRD44,NAGA,0.000000000000362
15,ANKRD44,NRGN,0.832876076758162,undirected,ANKRD44,NRGN,0.000000000000362
16,ANKRD44,PCCB,0.771883413042147,undirected,ANKRD44,PCCB,0.000000000000362
17,ANKRD44,PITPNM2,0.745158729131926,undirected,ANKRD44,PITPNM2,0.000000000000362
18,ANKRD44,PTPRK,0.783622288625054,undirected,ANKRD44,PTPRK,0.000000000000362
19,ANKRD44,RANGAP1,0.786267149704891,undirected,ANKRD44,RANGAP1,0.000000000000362
20,ANKRD44,RBFOX1,0.725091452889406,undirected,ANKRD44,RBFOX1,0.000000000000362
21,ANKRD44,RGS6,0.724564743819119,undirected,ANKRD44,RGS6,0.000000000000362
22,ANKRD44,RPTOR,0.787747484915815,undirected,ANKRD44,RPTOR,0.000000000000362
23,ANKRD44,SATB2,0.762706860047608,undirected,ANKRD44,SATB2,0.000000000000362
24,ANKRD44,SLC12A4,0.782363720413259,undirected,ANKRD44,SLC12A4,0.000000000000362
25,ANKRD44,STAT6,0.783287899709388,undirected,ANKRD44,STAT6,0.000000000000362
26,ANKRD44,VSIG2,0.758522082991245,undirected,ANKRD44,VSIG2,0.000000000000362
27,ATG13,C3orf49,0.70337243870572,undirected,ATG13,C3orf49,0.000000000000299
28,ATG13,CALHM2,0.742543150275842,undirected,ATG13,CALHM2,0.000000000000299
29,ATG13,ECM1,0.708341849277235,undirected,ATG13,ECM1,0.000000000000299
30,ATG13,EMX1,0.746673613763268,undirected,ATG13,EMX1,0.000000000000299
31,ATG13,MRPS30,0.767792805973836,undirected,ATG13,MRPS30,0.000000000000299
32,ATG13,NGEF,0.925920077873819,undirected,ATG13,NGEF,0.000000000000299
33,ATG13,NRGN,0.857560369212578,undirected,ATG13,NRGN,0.000000000000299
34,ATG13,PHF7,0.741947204756973,undirected,ATG13,PHF7,0.000000000000299
35,ATG13,RANGAP1,0.721397876709256,undirected,ATG13,RANGAP1,0.000000000000299
36,ATG13,RBFOX1,0.803871601530486,undirected,ATG13,RBFOX1,0.000000000000299
37,ATG13,RGS6,0.73197948905955,undirected,ATG13,RGS6,0.000000000000299
