,fromNode,toNode,weight,direction,fromAltName,toAltName,p_value
1,ACP2,ACTR1A,0.759430059581967,undirected,ACP2,ACTR1A,0.000000000000299
2,ACP2,CPEB1,0.708393509486956,undirected,ACP2,CPEB1,0.000000000000299
3,ACTR1A,CDC42SE1,0.743008605154041,undirected,ACTR1A,CDC42SE1,0.00000000000000000709
4,ACTR1A,CHRNA2,0.802538152119425,undirected,ACTR1A,CHRNA2,0.00000000000000000709
5,ACTR1A,CPEB1,0.828175423373146,undirected,ACTR1A,CPEB1,0.00000000000000000709
6,ACTR1A,EMB,0.720231871934103,undirected,ACTR1A,EMB,0.00000000000000000709
7,ACTR1A,GNL3,0.708705504015555,undirected,ACTR1A,GNL3,0.00000000000000000709
8,ACTR1A,HIP1R,0.730862566326913,undirected,ACTR1A,HIP1R,0.00000000000000000709
9,ACTR1A,HOMER2,0.740097410793015,undirected,ACTR1A,HOMER2,0.00000000000000000709
10,ACTR1A,HSPA9,0.762302410968577,undirected,ACTR1A,HSPA9,0.00000000000000000709
11,ACTR1A,INA,0.70941785161759,undirected,ACTR1A,INA,0.00000000000000000709
12,ACTR1A,MEI1,0.701635336048275,undirected,ACTR1A,MEI1,0.00000000000000000709
13,ACTR1A,MYO15A,0.760363742686244,undirected,ACTR1A,MYO15A,0.00000000000000000709
14,ACTR1A,NMB,0.736893008631354,undirected,ACTR1A,NMB,0.00000000000000000709
15,ACTR1A,SLC38A7,0.816871021334263,undirected,ACTR1A,SLC38A7,0.00000000000000000709
16,ACTR1A,SLC6A11,0.810664831192422,undirected,ACTR1A,SLC6A11,0.00000000000000000709
17,ACTR1A,SLC6A9,0.703344556128584,undirected,ACTR1A,SLC6A9,0.00000000000000000709
18,ACTR1A,TARS2,0.759255260172993,undirected,ACTR1A,TARS2,0.00000000000000000709
19,ACTR1A,TKT,0.710912510014231,undirected,ACTR1A,TKT,0.00000000000000000709
20,ADAMTSL3,INA,0.705107394503244,undirected,ADAMTSL3,INA,0.000000000941
21,ADAMTSL3,MPP6,0.7966447895539,undirected,ADAMTSL3,MPP6,0.000000000941
22,ADAMTSL3,REEP2,0.703457791376836,undirected,ADAMTSL3,REEP2,0.000000000941
23,ADAMTSL3,TRIM8,0.73038651205709,undirected,ADAMTSL3,TRIM8,0.000000000941
24,ADAMTSL4,C22orf46,0.850438807003623,undirected,ADAMTSL4,C22orf46,0.00000000065
25,ADAMTSL4,CA14,0.739019352091424,undirected,ADAMTSL4,CA14,0.00000000065
26,ADAMTSL4,CERS2,0.767548992095846,undirected,ADAMTSL4,CERS2,0.00000000065
27,ADAMTSL4,CSMD1,0.816104152822105,undirected,ADAMTSL4,CSMD1,0.00000000065
28,ADAMTSL4,DRD2,0.720805216521043,undirected,ADAMTSL4,DRD2,0.00000000065
29,ADAMTSL4,ELOVL1,0.827035213490189,undirected,ADAMTSL4,ELOVL1,0.00000000065
30,ADAMTSL4,FAM63A,0.826197890503413,undirected,ADAMTSL4,FAM63A,0.00000000065
31,ADAMTSL4,GLT8D1,0.753016402028342,undirected,ADAMTSL4,GLT8D1,0.00000000065
32,ADAMTSL4,HCN1,0.805351374864341,undirected,ADAMTSL4,HCN1,0.00000000065
33,ADAMTSL4,HSPD1,0.732450549958071,undirected,ADAMTSL4,HSPD1,0.00000000065
34,ADAMTSL4,HVCN1,0.887957958401447,undirected,ADAMTSL4,HVCN1,0.00000000065
35,ADAMTSL4,IPO13,0.787590593798507,undirected,ADAMTSL4,IPO13,0.00000000065
36,ADAMTSL4,KIAA1324L,0.770646031426789,undirected,ADAMTSL4,KIAA1324L,0.00000000065
37,ADAMTSL4,MAP3K11,0.707089174268856,undirected,ADAMTSL4,MAP3K11,0.00000000065
38,ADAMTSL4,NMB,0.775054940938245,undirected,ADAMTSL4,NMB,0.00000000065
39,ADAMTSL4,RTN1,0.768988969519116,undirected,ADAMTSL4,RTN1,0.00000000065
40,ADAMTSL4,SEPT3,0.721019988109227,undirected,ADAMTSL4,SEPT3,0.00000000065
41,ADAMTSL4,SLC6A9,0.863726702774381,undirected,ADAMTSL4,SLC6A9,0.00000000065
42,ADAMTSL4,STAMBP,0.737853566718823,undirected,ADAMTSL4,STAMBP,0.00000000065
43,ADAMTSL4,TBC1D2,0.700969107301913,undirected,ADAMTSL4,TBC1D2,0.00000000065
44,ADAMTSL4,TCTN1,0.800789254337094,undirected,ADAMTSL4,TCTN1,0.00000000065
45,AKAP6,AKT3,0.806319211118016,undirected,AKAP6,AKT3,0.000000008879
46,AKAP6,ANKRD63,0.731442261616066,undirected,AKAP6,ANKRD63,0.000000008879
47,AKAP6,ATP2A2,0.715541752482427,undirected,AKAP6,ATP2A2,0.000000008879
48,AKAP6,CTNND1,0.810350917266428,undirected,AKAP6,CTNND1,0.000000008879
49,AKAP6,KCTD13,0.788085575752331,undirected,AKAP6,KCTD13,0.000000008879
50,AKAP6,MAD1L1,0.74781605444096,undirected,AKAP6,MAD1L1,0.000000008879
51,AKAP6,MLLT11,0.73059831795297,undirected,AKAP6,MLLT11,0.000000008879
52,AKAP6,NRN1L,0.723846220410015,undirected,AKAP6,NRN1L,0.000000008879
53,AKAP6,NUDT1,0.700237366822893,undirected,AKAP6,NUDT1,0.000000008879
54,AKAP6,SLC32A1,0.769909322924838,undirected,AKAP6,SLC32A1,0.000000008879
55,AKAP6,SRPK2,0.793364485209949,undirected,AKAP6,SRPK2,0.000000008879
56,AKT3,ANKRD63,0.797152307523439,undirected,AKT3,ANKRD63,0.000000000171
57,AKT3,ARHGAP40,0.778042116853712,undirected,AKT3,ARHGAP40,0.000000000171
58,AKT3,CALHM3,0.709613261610003,undirected,AKT3,CALHM3,0.000000000171
59,AKT3,CTNND1,0.704158987757673,undirected,AKT3,CTNND1,0.000000000171
60,AKT3,CUL3,0.711918129116393,undirected,AKT3,CUL3,0.000000000171
61,AKT3,DRD2,0.761170488680921,undirected,AKT3,DRD2,0.000000000171
62,AKT3,GPR52,0.747078158329449,undirected,AKT3,GPR52,0.000000000171
63,AKT3,MAD1L1,0.712143846906728,undirected,AKT3,MAD1L1,0.000000000171
64,AKT3,NRN1L,0.807555119457364,undirected,AKT3,NRN1L,0.000000000171
65,AKT3,NUDT1,0.755994968835106,undirected,AKT3,NUDT1,0.000000000171
66,AKT3,PRMT1,0.73960685367278,undirected,AKT3,PRMT1,0.000000000171
67,AKT3,SLC32A1,0.718925395568404,undirected,AKT3,SLC32A1,0.000000000171
68,AKT3,SNAP91,0.757795074580575,undirected,AKT3,SNAP91,0.000000000171
69,AKT3,SRPK2,0.856728999243944,undirected,AKT3,SRPK2,0.000000000171
70,AKT3,TMEM180,0.732003636879551,undirected,AKT3,TMEM180,0.000000000171
71,AKT3,TRMT61A,0.771137684420602,undirected,AKT3,TRMT61A,0.000000000171
72,ALPK3,ATP2A2,0.70986586427323,undirected,ALPK3,ATP2A2,0.000000000941
73,ALPK3,HIP1R,0.820676683300388,undirected,ALPK3,HIP1R,0.000000000941
74,ALPK3,LRRN3,0.749409894831511,undirected,ALPK3,LRRN3,0.000000000941
75,ALPK3,MYO15A,0.770979960653227,undirected,ALPK3,MYO15A,0.000000000941
76,ALPK3,SLC38A7,0.755834499354933,undirected,ALPK3,SLC38A7,0.000000000941
77,ANAPC7,DRD2,0.723877575143971,undirected,ANAPC7,DRD2,0.0000000000000268
78,ANAPC7,DRG2,0.836393139058107,undirected,ANAPC7,DRG2,0.0000000000000268
79,ANAPC7,MAD1L1,0.779863226595985,undirected,ANAPC7,MAD1L1,0.0000000000000268
80,ANAPC7,NRN1L,0.712107340779233,undirected,ANAPC7,NRN1L,0.0000000000000268
81,ANAPC7,PRMT1,0.794217265790283,undirected,ANAPC7,PRMT1,0.0000000000000268
82,ANAPC7,TCTN1,0.743773497210767,undirected,ANAPC7,TCTN1,0.0000000000000268
83,ANAPC7,TMEM180,0.827230653571904,undirected,ANAPC7,TMEM180,0.0000000000000268
84,ANAPC7,TRMT61A,0.814518067675933,undirected,ANAPC7,TRMT61A,0.0000000000000268
85,ANAPC7,TSNAXIP1,0.845217734323665,undirected,ANAPC7,TSNAXIP1,0.0000000000000268
86,ANKRD13A,FANCL,0.757321721613869,undirected,ANKRD13A,FANCL,0.0000000000000268
87,ANKRD13A,IMMP2L,0.765635618239358,undirected,ANKRD13A,IMMP2L,0.0000000000000268
88,ANKRD13A,PPP2R2A,0.747817139389002,undirected,ANKRD13A,PPP2R2A,0.0000000000000268
89,ANKRD63,ARHGAP40,0.90488424964622,undirected,ANKRD63,ARHGAP40,0.000000023
90,ANKRD63,BCL11B,0.799374018955756,undirected,ANKRD63,BCL11B,0.000000023
91,ANKRD63,DRD2,0.905927355702302,undirected,ANKRD63,DRD2,0.000000023
92,ANKRD63,FANCL,0.705931213193729,undirected,ANKRD63,FANCL,0.000000023
93,ANKRD63,GPR52,0.927315741249995,undirected,ANKRD63,GPR52,0.000000023
94,ANKRD63,MAD1L1,0.747438403214878,undirected,ANKRD63,MAD1L1,0.000000023
95,ANKRD63,MLLT11,0.703950190193881,undirected,ANKRD63,MLLT11,0.000000023
96,ANKRD63,NRN1L,0.850493527749181,undirected,ANKRD63,NRN1L,0.000000023
97,ANKRD63,NUDT1,0.944329579029717,undirected,ANKRD63,NUDT1,0.000000023
98,ANKRD63,PLCB2,0.931145813803683,undirected,ANKRD63,PLCB2,0.000000023
99,ANKRD63,PPP2R2A,0.729150024821308,undirected,ANKRD63,PPP2R2A,0.000000023
