,fromNode,toNode,weight,direction,fromAltName,toAltName,p_value
1,ABCB1,APH1A,0.746661169474148,undirected,ABCB1,APH1A,0.0000000007713
2,ABCB1,ARHGAP1,0.788226592549865,undirected,ABCB1,ARHGAP1,0.0000000007713
3,ABCB1,ECM1,0.78120394631159,undirected,ABCB1,ECM1,0.0000000007713
4,ABCB1,EPN2,0.766745626346601,undirected,ABCB1,EPN2,0.0000000007713
5,ABCB1,ESAM,0.857893430842955,undirected,ABCB1,ESAM,0.0000000007713
6,ABCB1,GRAP,0.715866155840405,undirected,ABCB1,GRAP,0.0000000007713
7,ABCB1,ITIH4,0.731469638381441,undirected,ABCB1,ITIH4,0.0000000007713
8,ABCB1,LRP4,0.740644220150834,undirected,ABCB1,LRP4,0.0000000007713
9,ABCB1,MUSTN1,0.787521476195449,undirected,ABCB1,MUSTN1,0.0000000007713
10,ABCB1,NCAN,0.751528846096262,undirected,ABCB1,NCAN,0.0000000007713
11,ABCB1,PDE4B,0.816163052170127,undirected,ABCB1,PDE4B,0.0000000007713
12,ABCB1,RFT1,0.842868214755426,undirected,ABCB1,RFT1,0.0000000007713
13,ABCB1,SEMA3G,0.93348220554417,undirected,ABCB1,SEMA3G,0.0000000007713
14,ABCB1,SIPA1,0.713445433072909,undirected,ABCB1,SIPA1,0.0000000007713
15,ABCB1,SLC39A8,0.761207367278597,undirected,ABCB1,SLC39A8,0.0000000007713
16,ABCB1,STAB1,0.835461169114745,undirected,ABCB1,STAB1,0.0000000007713
17,ABCB1,TBC1D5,0.766480107254001,undirected,ABCB1,TBC1D5,0.0000000007713
18,ABCB1,TMEM110,0.821156759303132,undirected,ABCB1,TMEM110,0.0000000007713
19,ABCB4,ITIH4,0.782153106335477,undirected,ABCB4,ITIH4,0.0000000007713
20,ABCB4,MUSTN1,0.761394804418225,undirected,ABCB4,MUSTN1,0.0000000007713
21,ABCB4,STAB1,0.74030139625465,undirected,ABCB4,STAB1,0.0000000007713
22,ACO2,ACP2,0.760875975010227,undirected,ACO2,ACP2,0.000000000000554
23,ACO2,ACP2,0.760875975010227,undirected,ACO2,ACP2,0.0000000000204
24,ACO2,ACTR1A,0.813048642373843,undirected,ACO2,ACTR1A,0.000000000000554
25,ACO2,ACTR1A,0.813048642373843,undirected,ACO2,ACTR1A,0.0000000000204
26,ACO2,ALDOA,0.894388509329207,undirected,ACO2,ALDOA,0.000000000000554
27,ACO2,ALDOA,0.894388509329207,undirected,ACO2,ALDOA,0.0000000000204
28,ACO2,ALMS1,0.74141976481726,undirected,ACO2,ALMS1,0.000000000000554
29,ACO2,ALMS1,0.74141976481726,undirected,ACO2,ALMS1,0.0000000000204
30,ACO2,C11orf49,0.8023157305211,undirected,ACO2,C11orf49,0.000000000000554
31,ACO2,C11orf49,0.8023157305211,undirected,ACO2,C11orf49,0.0000000000204
32,ACO2,C12orf65,0.787033751538761,undirected,ACO2,C12orf65,0.000000000000554
33,ACO2,C12orf65,0.787033751538761,undirected,ACO2,C12orf65,0.0000000000204
34,ACO2,CEP170,0.759154664133193,undirected,ACO2,CEP170,0.000000000000554
35,ACO2,CEP170,0.759154664133193,undirected,ACO2,CEP170,0.0000000000204
36,ACO2,FSD2,0.74384582478116,undirected,ACO2,FSD2,0.000000000000554
37,ACO2,FSD2,0.74384582478116,undirected,ACO2,FSD2,0.0000000000204
38,ACO2,GABPB2,0.707672659855871,undirected,ACO2,GABPB2,0.000000000000554
39,ACO2,GABPB2,0.707672659855871,undirected,ACO2,GABPB2,0.0000000000204
40,ACO2,MARK3,0.767199312892496,undirected,ACO2,MARK3,0.000000000000554
41,ACO2,MARK3,0.767199312892496,undirected,ACO2,MARK3,0.0000000000204
42,ACO2,ME1,0.868029720340105,undirected,ACO2,ME1,0.000000000000554
43,ACO2,ME1,0.868029720340105,undirected,ACO2,ME1,0.0000000000204
44,ACO2,NSUN6,0.772157496461507,undirected,ACO2,NSUN6,0.000000000000554
45,ACO2,NSUN6,0.772157496461507,undirected,ACO2,NSUN6,0.0000000000204
46,ACO2,PMM1,0.739473044216088,undirected,ACO2,PMM1,0.000000000000554
47,ACO2,PMM1,0.739473044216088,undirected,ACO2,PMM1,0.0000000000204
48,ACO2,PTPRF,0.777007267811722,undirected,ACO2,PTPRF,0.000000000000554
49,ACO2,PTPRF,0.777007267811722,undirected,ACO2,PTPRF,0.0000000000204
50,ACO2,RBM26,0.718040810495172,undirected,ACO2,RBM26,0.000000000000554
51,ACO2,RBM26,0.718040810495172,undirected,ACO2,RBM26,0.0000000000204
52,ACO2,RPRD2,0.745542379694253,undirected,ACO2,RPRD2,0.000000000000554
53,ACO2,RPRD2,0.745542379694253,undirected,ACO2,RPRD2,0.0000000000204
54,ACO2,SF3B1,0.700364106639032,undirected,ACO2,SF3B1,0.000000000000554
55,ACO2,SF3B1,0.700364106639032,undirected,ACO2,SF3B1,0.0000000000204
56,ACO2,SLC38A7,0.739024406095438,undirected,ACO2,SLC38A7,0.000000000000554
57,ACO2,SLC38A7,0.739024406095438,undirected,ACO2,SLC38A7,0.0000000000204
58,ACO2,WHSC1L1,0.770940066445419,undirected,ACO2,WHSC1L1,0.000000000000554
59,ACO2,WHSC1L1,0.770940066445419,undirected,ACO2,WHSC1L1,0.0000000000204
60,ACP2,ALDOA,0.779751680644387,undirected,ACP2,ALDOA,0.000000000000299
61,ACP2,ALPK3,0.843818275416243,undirected,ACP2,ALPK3,0.000000000000299
62,ACP2,C11orf49,0.845512118176132,undirected,ACP2,C11orf49,0.000000000000299
63,ACP2,CHRNA2,0.756901052130806,undirected,ACP2,CHRNA2,0.000000000000299
64,ACP2,DUSP11,0.736834197760148,undirected,ACP2,DUSP11,0.000000000000299
65,ACP2,F2,0.70398797887947,undirected,ACP2,F2,0.000000000000299
66,ACP2,FSD2,0.731927550629892,undirected,ACP2,FSD2,0.000000000000299
67,ACP2,MCHR1,0.72538483795191,undirected,ACP2,MCHR1,0.000000000000299
68,ACP2,PHF5A,0.800082551102666,undirected,ACP2,PHF5A,0.000000000000299
69,ACP2,PTPRF,0.885146934646138,undirected,ACP2,PTPRF,0.000000000000299
70,ACP2,RBM26,0.758377564065994,undirected,ACP2,RBM26,0.000000000000299
71,ACP2,SETD6,0.708962892928387,undirected,ACP2,SETD6,0.000000000000299
72,ACP2,SLC38A7,0.817802530030157,undirected,ACP2,SLC38A7,0.000000000000299
73,ACP2,TAF5,0.708304815910748,undirected,ACP2,TAF5,0.000000000000299
74,ACP2,TOM1L2,0.716204621105438,undirected,ACP2,TOM1L2,0.000000000000299
75,ACTR1A,ALDOA,0.933976363131354,undirected,ACTR1A,ALDOA,0.00000000000000000709
76,ACTR1A,ATP6V0B,0.792451057105303,undirected,ACTR1A,ATP6V0B,0.00000000000000000709
